Format Version,1.24,Take Name,Take 2026-08-04 02.46.02 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-04 02.46.03.114 ,Capture Start Frame,583112,Total Frames in Take,6347,Total Exported Frames,6347,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
33,0.275000,14:47:09:17.02,-96.616821,302.190460,133.289078,-96.619301,309.067139,133.940308,-96.088318,304.397064,136.457520,,,
34,0.283333,14:47:09:17.03,-96.616493,302.189301,133.289536,-96.618332,309.065155,133.939987,-96.087593,304.395233,136.457977,,,
35,0.291667,14:47:09:18.00,-96.618774,302.191071,133.289703,-96.617912,309.065216,133.940475,-96.083000,304.400604,136.458069,,,
36,0.300000,14:47:09:18.01,-96.616158,302.190674,133.288284,-96.618217,309.066376,133.940567,-96.082756,304.401245,136.458115,,,
37,0.308333,14:47:09:18.02,-96.618530,302.191559,133.290619,-96.617645,309.066437,133.940338,-96.082771,304.401123,136.457413,,,
38,0.316667,14:47:09:18.03,-96.618355,302.190704,133.290222,-96.617210,309.065308,133.940582,-96.086189,304.396912,136.458084,,,
39,0.325000,14:47:09:19.00,-96.618614,302.190674,133.290344,-96.617920,309.066620,133.939590,-96.088631,304.395996,136.458221,,,
40,0.333333,14:47:09:19.01,-96.618156,302.189850,133.288651,-96.618050,309.066620,133.939743,-96.082336,304.400574,136.457458,,,
41,0.341667,14:47:09:19.02,-96.615486,302.191376,133.289749,-96.617004,309.065552,133.939499,-96.087387,304.398010,136.458511,,,
42,0.350000,14:47:09:19.03,-96.617577,302.189819,133.289856,-96.618141,309.066162,133.940933,-96.089249,304.396484,136.457687,,,
43,0.358333,14:47:09:20.00,-96.617531,302.189697,133.289154,-96.616852,309.066742,133.940247,-96.089302,304.395996,136.458450,,,
44,0.366667,14:47:09:20.01,-96.618980,302.190948,133.289886,-96.617867,309.067017,133.940475,-96.082954,304.400238,136.457687,,,
45,0.375000,14:47:09:20.02,-96.618896,302.191223,133.290253,-96.618668,309.066589,133.940094,-96.082451,304.400360,136.457138,,,
46,0.383333,14:47:09:20.03,-96.617271,302.190552,133.290451,-96.620384,309.067047,133.941254,-96.080620,304.400970,136.457565,,,
47,0.391667,14:47:09:21.00,-96.618980,302.190125,133.290344,-96.617455,309.066071,133.939880,-96.087524,304.397583,136.457794,,,
48,0.400000,14:47:09:21.01,-96.618744,302.189301,133.290726,-96.616104,309.066284,133.940521,-96.088860,304.394379,136.457123,,,
49,0.408333,14:47:09:21.02,-96.616837,302.190552,133.290695,-96.618454,309.066315,133.940720,-96.088097,304.395874,136.457733,,,
50,0.416667,14:47:09:21.03,-96.618095,302.190796,133.290283,-96.619598,309.066040,133.941544,-96.089050,304.396118,136.457687,,,
51,0.425000,14:47:09:22.00,-96.619759,302.190338,133.291107,-96.617050,309.065369,133.939880,-96.087822,304.396179,136.458328,,,
52,0.433333,14:47:09:22.01,-96.618172,302.191315,133.290451,-96.617493,309.065308,133.940323,-96.083397,304.399597,136.456909,,,
53,0.441667,14:47:09:22.02,-96.617920,302.190918,133.290131,-96.618256,309.066284,133.940079,-96.082794,304.400421,136.457993,,,
54,0.450000,14:47:09:22.03,-96.619186,302.190826,133.290787,-96.617363,309.066559,133.939713,-96.087540,304.397095,136.457977,,,
55,0.458333,14:47:09:23.00,-96.620239,302.189880,133.289078,-96.617340,309.066040,133.940598,-96.082855,304.400391,136.457611,,,
56,0.466667,14:47:09:23.01,-96.618210,302.190552,133.290390,-96.618706,309.066406,133.940369,-96.082527,304.399780,136.456894,,,
57,0.475000,14:47:09:23.02,-96.617249,302.191956,133.290543,-96.619774,309.065338,133.939972,-96.082344,304.400482,136.457123,,,
58,0.483333,14:47:09:23.03,-96.615608,302.191162,133.290405,-96.618622,309.066071,133.939499,-96.088547,304.396423,136.458694,,,
59,0.491667,14:47:09:24.00,-96.614914,302.189667,133.289688,-96.618202,309.066254,133.941849,-96.088737,304.396637,136.458237,,,
60,0.500000,14:47:09:24.01,-96.617088,302.190674,133.289963,-96.618614,309.067261,133.940628,-96.082268,304.399628,136.456650,,,
61,0.508333,14:47:09:24.02,-96.620468,302.190002,133.289551,-96.618523,309.066650,133.940308,-96.087807,304.397736,136.458115,,,
62,0.516667,14:47:09:24.03,-96.620216,302.190887,133.290131,-96.618927,309.066284,133.940613,-96.089516,304.396027,136.458740,,,
63,0.525000,14:47:09:25.00,-96.617767,302.190918,133.290512,-96.618706,309.065765,133.940567,-96.083336,304.400482,136.458130,,,
64,0.533333,14:47:09:25.01,-96.616859,302.190338,133.290222,-96.618362,309.065826,133.939713,-96.081940,304.400543,136.457077,,,
65,0.541667,14:47:09:25.02,-96.617584,302.190857,133.290512,-96.618721,309.066315,133.939941,-96.090027,304.397430,136.458069,,,
66,0.550000,14:47:09:25.03,-96.616104,302.190430,133.290695,-96.619286,309.067566,133.941788,-96.089012,304.394623,136.457916,,,
67,0.558333,14:47:09:26.00,-96.617645,302.191040,133.289932,-96.617470,309.065186,133.939209,-96.087936,304.396118,136.457794,,,
68,0.566667,14:47:09:26.01,-96.618065,302.191010,133.289368,-96.618355,309.065857,133.940125,-96.087280,304.396362,136.457199,,,
69,0.575000,14:47:09:26.02,-96.615707,302.190674,133.290878,-96.618423,309.064819,133.940643,-96.089439,304.396698,136.458130,,,
70,0.583333,14:47:09:26.03,-96.617851,302.190186,133.290466,-96.617493,309.066071,133.940414,-96.087646,304.395477,136.457352,,,
71,0.591667,14:47:09:27.00,-96.618698,302.191315,133.290573,-96.619019,309.066437,133.941406,-96.089432,304.395691,136.456909,,,
72,0.600000,14:47:09:27.01,-96.617256,302.191986,133.289688,-96.618393,309.066315,133.940872,-96.089569,304.395447,136.457657,,,
73,0.608333,14:47:09:27.02,-96.618393,302.190918,133.289810,-96.617798,309.065857,133.940323,-96.088066,304.396179,136.457779,,,
74,0.616667,14:47:09:27.03,-96.614937,302.190155,133.288223,-96.617531,309.066071,133.939575,-96.084129,304.399628,136.456467,,,
75,0.625000,14:47:09:28.00,-96.615646,302.191071,133.289413,-96.617630,309.065948,133.939865,-96.088135,304.397247,136.457520,,,
76,0.633333,14:47:09:28.01,-96.616096,302.190216,133.289062,-96.618179,309.065308,133.939743,-96.088951,304.395599,136.457977,,,
77,0.641667,14:47:09:28.02,-96.617432,302.190948,133.290771,-96.617081,309.065613,133.939331,-96.089981,304.396759,136.457748,,,
78,0.650000,14:47:09:28.03,-96.619164,302.190063,133.289764,-96.618011,309.066956,133.940109,-96.090805,304.396362,136.459152,,,
79,0.658333,14:47:09:29.00,-96.619080,302.190125,133.289810,-96.618179,309.065216,133.940094,-96.088432,304.396423,136.457764,,,
80,0.666667,14:47:09:29.01,-96.618103,302.189789,133.290619,-96.617928,309.065247,133.939987,-96.089172,304.396057,136.457855,,,
81,0.675000,14:47:09:29.02,-96.618820,302.190155,133.289581,-96.617546,309.066284,133.939651,-96.088577,304.396118,136.457901,,,
82,0.683333,14:47:09:29.03,-96.616173,302.189148,133.289734,-96.617271,309.066071,133.939804,-96.084373,304.400024,136.457367,,,
83,0.691667,14:47:10:00.00,-96.617310,302.190796,133.289688,-96.617088,309.066437,133.940582,-96.088142,304.396149,136.457306,,,
84,0.700000,14:47:10:00.01,-96.619041,302.190521,133.290039,-96.618446,309.066254,133.940613,-96.088036,304.394653,136.457275,,,
85,0.708333,14:47:10:00.02,-96.617302,302.191010,133.290314,-96.617050,309.067078,133.939713,-96.088997,304.395905,136.458405,,,
86,0.716667,14:47:10:00.03,-96.615982,302.191010,133.289886,-96.617744,309.066193,133.939484,-96.090210,304.396088,136.457565,,,
87,0.725000,14:47:10:01.00,-96.617554,302.191315,133.290375,-96.618546,309.064636,133.939651,-96.088936,304.395630,136.456802,,,
88,0.733333,14:47:10:01.01,-96.617004,302.189880,133.289688,-96.618561,309.065765,133.940201,-96.084747,304.400391,136.457458,,,
89,0.741667,14:47:10:01.02,-96.619110,302.190430,133.290161,-96.617798,309.066406,133.939438,-96.082634,304.400940,136.457504,,,
90,0.750000,14:47:10:01.03,-96.618462,302.190552,133.290665,-96.618774,309.066010,133.941238,-96.087685,304.397675,136.457382,,,
91,0.758333,14:47:10:02.00,-96.616867,302.190826,133.289444,-96.617302,309.066101,133.940720,-96.084076,304.399536,136.457581,,,
92,0.766667,14:47:10:02.01,-96.618263,302.190796,133.289795,-96.617767,309.065430,133.939819,-96.083107,304.398285,136.457382,,,
93,0.775000,14:47:10:02.02,-96.616524,302.190338,133.287994,-96.618057,309.065826,133.940521,-96.081612,304.399353,136.456146,,,
94,0.783333,14:47:10:02.03,-96.614006,302.190460,133.288422,-96.616783,309.066406,133.940903,-96.087570,304.396393,136.458176,,,
95,0.791667,14:47:10:03.00,-96.615089,302.190430,133.290436,-96.617012,309.066132,133.940659,-96.089630,304.394836,136.457855,,,
96,0.800000,14:47:10:03.01,-96.617287,302.190094,133.289444,-96.618103,309.065765,133.940826,-96.089134,304.395660,136.457581,,,
97,0.808333,14:47:10:03.02,-96.617134,302.190582,133.289276,-96.617310,309.066711,133.939880,-96.090401,304.395935,136.458344,,,
98,0.816667,14:47:10:03.03,-96.616867,302.189270,133.288910,-96.618835,309.066223,133.940048,-96.088989,304.395660,136.457977,,,
99,0.825000,14:47:10:04.00,-96.618393,302.190125,133.289444,-96.617279,309.065613,133.940094,-96.088608,304.396210,136.458145,,,
100,0.833333,14:47:10:04.01,-96.617088,302.190796,133.290436,-96.616692,309.065735,133.940475,-96.083138,304.399445,136.457520,,,
101,0.841667,14:47:10:04.02,-96.614769,302.191376,133.289291,-96.618050,309.066833,133.940704,-96.085770,304.396423,136.458237,,,
102,0.850000,14:47:10:04.03,-96.618042,302.190277,133.289749,-96.618141,309.066711,133.941269,-96.082153,304.400909,136.457031,,,
103,0.858333,14:47:10:05.00,-96.619347,302.190063,133.289749,-96.617729,309.066254,133.941269,-96.087227,304.397583,136.458466,,,
104,0.866667,14:47:10:05.01,-96.619690,302.190338,133.290298,-96.618301,309.066284,133.941544,-96.087593,304.396149,136.457306,,,
105,0.875000,14:47:10:05.02,-96.618942,302.190887,133.289749,-96.617943,309.067078,133.940704,-96.089569,304.395569,136.457657,,,
106,0.883333,14:47:10:05.03,-96.618744,302.190277,133.289261,-96.617958,309.066803,133.940781,-96.090088,304.396271,136.458481,,,
107,0.891667,14:47:10:06.00,-96.617836,302.189880,133.289185,-96.617897,309.066406,133.940155,-96.087837,304.396362,136.458115,,,
108,0.900000,14:47:10:06.01,-96.617325,302.190002,133.290146,-96.619133,309.065491,133.939514,-96.089523,304.397095,136.458099,,,
109,0.908333,14:47:10:06.02,-96.617142,302.190155,133.290070,-96.617775,309.065796,133.939804,-96.083412,304.400146,136.458466,,,
110,0.916667,14:47:10:06.03,-96.617599,302.190643,133.289047,-96.618698,309.066986,133.940659,-96.088661,304.396973,136.457901,,,
111,0.925000,14:47:10:07.00,-96.617355,302.189911,133.290237,-96.619507,309.066833,133.939941,-96.089195,304.396851,136.457596,,,
112,0.933333,14:47:10:07.01,-96.618912,302.190002,133.289459,-96.618233,309.065460,133.939392,-96.089134,304.396454,136.458511,,,
113,0.941667,14:47:10:07.02,-96.619995,302.190979,133.289627,-96.617668,309.066101,133.939957,-96.088776,304.395782,136.457825,,,
114,0.950000,14:47:10:07.03,-96.619690,302.190796,133.290848,-96.617813,309.065948,133.940048,-96.088867,304.396271,136.457428,,,
115,0.958333,14:47:10:08.00,-96.618492,302.190430,133.289749,-96.617134,309.066193,133.940002,-96.082161,304.399994,136.457367,,,
116,0.966667,14:47:10:08.01,-96.618362,302.189728,133.288712,-96.619118,309.066620,133.940201,-96.087036,304.396881,136.458572,,,
117,0.975000,14:47:10:08.02,-96.616432,302.189758,133.289581,-96.616760,309.065735,133.939407,-96.082512,304.398132,136.455338,,,
118,0.983333,14:47:10:08.03,-96.616135,302.189697,133.288254,-96.617981,309.066833,133.940170,-96.082291,304.401062,136.457611,,,
119,0.991667,14:47:10:09.00,-96.616127,302.190643,133.289734,-96.617477,309.066010,133.940765,-96.087143,304.397095,136.456467,,,
120,1.000000,14:47:10:09.01,-96.614822,302.190552,133.289658,-96.617805,309.066284,133.940216,-96.083076,304.399719,136.456802,,,
121,1.008333,14:47:10:09.02,-96.616486,302.190002,133.289062,-96.618179,309.066132,133.940369,-96.080620,304.400513,136.456924,,,
122,1.016667,14:47:10:09.03,-96.620193,302.191650,133.289688,-96.619675,309.065704,133.941299,-96.087646,304.396729,136.457489,,,
123,1.025000,14:47:10:10.00,-96.618065,302.190125,133.289658,-96.617546,309.066193,133.939499,-96.089661,304.395874,136.457596,,,
124,1.033333,14:47:10:10.01,-96.617592,302.190002,133.290421,-96.618134,309.065735,133.939819,-96.087608,304.395264,136.458008,,,
125,1.041667,14:47:10:10.02,-96.616264,302.190063,133.290176,-96.618126,309.065979,133.939514,-96.088509,304.396393,136.457993,,,
126,1.050000,14:47:10:10.03,-96.618416,302.190460,133.290344,-96.617477,309.066284,133.939270,-96.083809,304.400330,136.457382,,,
127,1.058333,14:47:10:11.00,-96.617699,302.190338,133.290161,-96.617928,309.066132,133.939896,-96.087807,304.397125,136.458206,,,
128,1.066667,14:47:10:11.01,-96.619247,302.190613,133.289642,-96.618141,309.066650,133.940308,-96.088402,304.395325,136.457581,,,
129,1.075000,14:47:10:11.02,-96.618759,302.190887,133.290298,-96.618286,309.066406,133.940186,-96.088661,304.396332,136.457764,,,
130,1.083333,14:47:10:11.03,-96.617645,302.191467,133.290344,-96.620056,309.067352,133.941330,-96.087868,304.396027,136.456436,,,
131,1.091667,14:47:10:12.00,-96.619377,302.190521,133.290070,-96.618401,309.067322,133.939590,-96.088882,304.395538,136.458420,,,
132,1.100000,14:47:10:12.01,-96.617584,302.190704,133.290237,-96.617714,309.066467,133.940918,-96.090210,304.396027,136.457703,,,
133,1.108333,14:47:10:12.02,-96.616982,302.191040,133.289673,-96.619377,309.066711,133.940826,-96.083466,304.400482,136.458359,,,
134,1.116667,14:47:10:12.03,-96.618561,302.190033,133.289764,-96.618011,309.065826,133.939850,-96.087112,304.397278,136.457367,,,
135,1.125000,14:47:10:13.00,-96.618011,302.190002,133.290009,-96.618073,309.065765,133.939621,-96.089363,304.396820,136.457932,,,
136,1.133333,14:47:10:13.01,-96.616226,302.191193,133.289627,-96.619484,309.066925,133.940750,-96.089066,304.396332,136.457626,,,
137,1.141667,14:47:10:13.02,-96.617867,302.191772,133.289948,-96.618004,309.067383,133.940964,-96.087708,304.396149,136.457535,,,
138,1.150000,14:47:10:13.03,-96.617424,302.190674,133.290009,-96.618195,309.066406,133.939957,-96.088928,304.395264,136.457626,,,
139,1.158333,14:47:10:14.00,-96.618256,302.190277,133.289856,-96.617516,309.065735,133.938995,-96.087959,304.396576,136.458008,,,
140,1.166667,14:47:10:14.01,-96.621117,302.190369,133.289398,-96.618362,309.066345,133.939606,-96.089172,304.396027,136.457626,,,
141,1.175000,14:47:10:14.02,-96.616859,302.188751,133.289169,-96.618080,309.066650,133.940613,-96.083794,304.400360,136.456116,,,
142,1.183333,14:47:10:14.03,-96.619446,302.190765,133.290695,-96.618111,309.066132,133.940186,-96.081451,304.400360,136.455780,,,
143,1.191667,14:47:10:15.00,-96.618195,302.189636,133.289749,-96.618011,309.065369,133.940369,-96.082535,304.400055,136.457199,,,
144,1.200000,14:47:10:15.01,-96.617714,302.189819,133.290451,-96.618065,309.064697,133.940460,-96.089157,304.397858,136.457077,,,
145,1.208333,14:47:10:15.02,-96.619682,302.190674,133.290024,-96.619019,309.065826,133.940643,-96.088631,304.395538,136.458496,,,
146,1.216667,14:47:10:15.03,-96.619797,302.189301,133.290298,-96.618416,309.066071,133.939468,-96.089211,304.396240,136.457870,,,
147,1.225000,14:47:10:16.00,-96.617851,302.190002,133.289795,-96.618286,309.065552,133.939392,-96.082542,304.401215,136.457184,,,
148,1.233333,14:47:10:16.01,-96.613991,302.189667,133.289780,-96.617958,309.066833,133.940750,-96.085831,304.397491,136.456985,,,
149,1.241667,14:47:10:16.02,-96.616707,302.189789,133.290192,-96.617554,309.066071,133.938980,-96.088470,304.396881,136.457367,,,
150,1.250000,14:47:10:16.03,-96.618355,302.190002,133.289642,-96.618523,309.066681,133.939392,-96.082458,304.399200,136.456497,,,
151,1.258333,14:47:10:17.00,-96.617073,302.190582,133.290390,-96.618538,309.067596,133.940521,-96.081985,304.400665,136.457031,,,
152,1.266667,14:47:10:17.01,-96.618820,302.190887,133.290512,-96.618874,309.066986,133.940109,-96.083069,304.400208,136.456909,,,
153,1.275000,14:47:10:17.02,-96.619972,302.190247,133.290131,-96.617271,309.065704,133.939789,-96.087608,304.397430,136.457092,,,
154,1.283333,14:47:10:17.03,-96.617912,302.190369,133.290024,-96.617950,309.067017,133.940796,-96.088799,304.395416,136.457092,,,
155,1.291667,14:47:10:18.00,-96.616257,302.190094,133.289795,-96.618126,309.066010,133.939987,-96.090240,304.396210,136.457642,,,
156,1.300000,14:47:10:18.01,-96.616455,302.190796,133.289246,-96.618103,309.065582,133.940216,-96.088554,304.395996,136.457413,,,
157,1.308333,14:47:10:18.02,-96.619049,302.190887,133.289688,-96.617577,309.065460,133.938858,-96.088203,304.396332,136.457962,,,
158,1.316667,14:47:10:18.03,-96.617439,302.190948,133.288925,-96.616631,309.065277,133.938843,-96.082909,304.400085,136.457748,,,
159,1.325000,14:47:10:19.00,-96.617203,302.190643,133.289719,-96.617096,309.065857,133.939743,-96.087257,304.396545,136.456497,,,
160,1.333333,14:47:10:19.01,-96.619949,302.190308,133.290131,-96.618431,309.067627,133.940201,-96.089348,304.397156,136.457855,,,
161,1.341667,14:47:10:19.02,-96.618477,302.191315,133.289124,-96.617317,309.065735,133.940109,-96.082733,304.400848,136.458572,,,
162,1.350000,14:47:10:19.03,-96.617065,302.191223,133.289673,-96.619049,309.065186,133.941071,-96.087509,304.398285,136.456757,,,
163,1.358333,14:47:10:20.00,-96.616257,302.189606,133.288879,-96.618111,309.066406,133.940094,-96.082382,304.398895,136.456894,,,
164,1.366667,14:47:10:20.01,-96.617058,302.190002,133.288849,-96.618256,309.066498,133.939880,-96.083244,304.399933,136.458527,,,
165,1.375000,14:47:10:20.02,-96.618988,302.191010,133.289459,-96.619537,309.066010,133.939957,-96.088692,304.397095,136.456482,,,
166,1.383333,14:47:10:20.03,-96.616737,302.190674,133.289597,-96.618118,309.065948,133.939423,-96.082497,304.399719,136.457458,,,
167,1.391667,14:47:10:21.00,-96.619354,302.190247,133.290558,-96.619705,309.066071,133.940979,-96.087410,304.396973,136.456909,,,
168,1.400000,14:47:10:21.01,-96.617386,302.190125,133.289749,-96.619072,309.065796,133.939819,-96.089043,304.395905,136.457687,,,
169,1.408333,14:47:10:21.02,-96.616714,302.191101,133.289368,-96.620628,309.066498,133.940094,-96.088707,304.395782,136.458054,,,
170,1.416667,14:47:10:21.03,-96.615509,302.190582,133.290146,-96.617752,309.064575,133.938782,-96.087936,304.396057,136.458405,,,
171,1.425000,14:47:10:22.00,-96.616875,302.189850,133.289230,-96.618530,309.066925,133.939590,-96.089523,304.395386,136.457779,,,
172,1.433333,14:47:10:22.01,-96.618378,302.190552,133.289474,-96.618675,309.065308,133.939178,-96.084915,304.399292,136.457275,,,
173,1.441667,14:47:10:22.02,-96.617760,302.189484,133.288895,-96.618790,309.065704,133.940277,-96.088234,304.398224,136.456955,,,
174,1.450000,14:47:10:22.03,-96.616653,302.190491,133.288879,-96.617378,309.067566,133.940414,-96.084312,304.399292,136.456146,,,
175,1.458333,14:47:10:23.00,-96.615929,302.190887,133.290192,-96.617447,309.065918,133.939941,-96.082184,304.400055,136.457687,,,
176,1.466667,14:47:10:23.01,-96.617477,302.189911,133.289352,-96.620087,309.066132,133.940796,-96.083397,304.399841,136.456055,,,
177,1.475000,14:47:10:23.02,-96.620224,302.190247,133.290619,-96.619507,309.066040,133.939743,-96.088432,304.395691,136.458511,,,
178,1.483333,14:47:10:23.03,-96.619102,302.190796,133.289276,-96.617798,309.067261,133.940323,-96.089401,304.396179,136.457092,,,
179,1.491667,14:47:10:24.00,-96.616241,302.189545,133.289749,-96.619675,309.066315,133.940430,-96.089371,304.396851,136.457153,,,
180,1.500000,14:47:10:24.01,-96.617928,302.189941,133.289215,-96.618446,309.066467,133.939240,-96.090027,304.396210,136.456406,,,
181,1.508333,14:47:10:24.02,-96.616592,302.190796,133.288895,-96.618065,309.066101,133.939819,-96.089966,304.395691,136.457901,,,
182,1.516667,14:47:10:24.03,-96.617653,302.189178,133.290405,-96.618614,309.066559,133.940231,-96.089729,304.396576,136.457687,,,
183,1.525000,14:47:10:25.00,-96.616478,302.190033,133.289551,-96.618042,309.066345,133.939896,-96.088295,304.395660,136.457108,,,
184,1.533333,14:47:10:25.01,-96.618507,302.189575,133.290009,-96.618675,309.066193,133.940475,-96.088989,304.396423,136.457977,,,
185,1.541667,14:47:10:25.02,-96.617439,302.190125,133.289368,-96.618668,309.067047,133.940521,-96.088417,304.396423,136.457520,,,
186,1.550000,14:47:10:25.03,-96.617210,302.191681,133.289627,-96.619888,309.066010,133.940613,-96.087410,304.395355,136.457947,,,
187,1.558333,14:47:10:26.00,-96.615967,302.191223,133.289536,-96.618942,309.065948,133.939835,-96.088638,304.396606,136.457870,,,
188,1.566667,14:47:10:26.01,-96.615639,302.190643,133.290512,-96.618515,309.065399,133.939713,-96.089066,304.396271,136.456284,,,
189,1.575000,14:47:10:26.02,-96.617477,302.190125,133.289749,-96.617973,309.066650,133.939987,-96.088501,304.396149,136.457458,,,
190,1.583333,14:47:10:26.03,-96.615051,302.190125,133.288742,-96.617104,309.066071,133.940933,-96.082619,304.399506,136.458023,,,
191,1.591667,14:47:10:27.00,-96.617470,302.189941,133.289474,-96.618843,309.066345,133.940582,-96.087189,304.396667,136.457687,,,
