Format Version,1.24,Take Name,Take 2026-08-04 03.46.00 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-04 03.46.01.395 ,Capture Start Frame,1014900,Total Frames in Take,7858,Total Exported Frames,7858,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,,Oak-D-Kamera:Marker 001,Oak-D-Kamera:Marker 001,Oak-D-Kamera:Marker 001,Oak-D-Kamera:Marker 002,Oak-D-Kamera:Marker 002,Oak-D-Kamera:Marker 002,Oak-D-Kamera:Marker 003,Oak-D-Kamera:Marker 003,Oak-D-Kamera:Marker 003,Unlabeled 1257,Unlabeled 1257,Unlabeled 1257
,ID,,"1E2B512B900B11F1794CD665D3A07481","1E2B512B900B11F1794CD665D3A07481","1E2B512B900B11F1794CD665D3A07481","1E2B5129900B11F1794CD665D3A07481","1E2B5129900B11F1794CD665D3A07481","1E2B5129900B11F1794CD665D3A07481","1E2B512A900B11F1794CD665D3A07481","1E2B512A900B11F1794CD665D3A07481","1E2B512A900B11F1794CD665D3A07481","5BDFB6146D28FE711F1","5BDFB6146D28FE711F1","5BDFB6146D28FE711F1"
,,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),TimeCode,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2623,21.858333,15:47:29:13.01,-92.015083,311.571533,134.111221,-92.180573,318.447205,134.569687,-92.006516,313.807159,137.287430,-199.375946,339.593872,161.746735
2624,21.866667,15:47:29:13.02,-92.017143,311.573090,134.110855,-92.179771,318.447968,134.569473,-92.008301,313.805664,137.286743,-199.238373,339.299286,161.727600
2625,21.875000,15:47:29:13.03,-92.016487,311.571655,134.110565,-92.179977,318.446655,134.568054,-92.016068,313.818207,137.271667,-199.092438,339.039612,161.719849
2626,21.883333,15:47:29:14.00,-92.018387,311.571594,134.108780,-92.180023,318.447266,134.565292,-92.017998,313.820251,137.267212,-198.940582,338.783051,161.719666
2627,21.891667,15:47:29:14.01,-92.019989,311.571045,134.109467,-92.180603,318.446442,134.569305,-92.017731,313.819641,137.268311,-198.800049,338.463989,161.711365
2628,21.900000,15:47:29:14.02,-92.017685,311.570007,134.110992,-92.179993,318.446869,134.570282,-92.018448,313.818634,137.269699,-198.662918,338.132843,161.701477
2629,21.908333,15:47:29:14.03,-92.016975,311.571991,134.111115,-92.179886,318.449463,134.570892,-92.017540,313.818604,137.268845,-198.518738,337.796967,161.680252
2630,21.916667,15:47:29:15.00,-92.015251,311.570984,134.109589,-92.176857,318.447632,134.565994,-92.017281,313.819916,137.268448,-198.358810,337.479004,161.624893
2631,21.925000,15:47:29:15.01,-92.017105,311.571014,134.110428,-92.179680,318.448578,134.569611,-92.019287,313.819641,137.268585,-198.188522,337.167664,161.591690
2632,21.933333,15:47:29:15.02,-92.017815,311.571808,134.110291,-92.179344,318.447968,134.569992,-92.019112,313.819977,137.268738,-198.023636,336.824005,161.571960
2633,21.941667,15:47:29:15.03,-92.014488,311.571350,134.110886,-92.180054,318.446533,134.569504,-92.017685,313.820038,137.268448,-197.853607,336.502350,161.554413
2634,21.950000,15:47:29:16.00,-92.016335,311.571991,134.110229,-92.177025,318.447052,134.567123,-92.019119,313.819946,137.269028,-197.692688,336.193024,161.531845
2635,21.958333,15:47:29:16.01,-92.015961,311.571899,134.110077,-92.179176,318.447754,134.566391,-92.016373,313.819611,137.269409,-197.528259,335.851318,161.510605
2636,21.966667,15:47:29:16.02,-92.015930,311.572296,134.110535,-92.181442,318.447357,134.568237,-92.017143,313.820709,137.269485,-197.344894,335.499878,161.487030
2637,21.975000,15:47:29:16.03,-92.015816,311.572632,134.111221,-92.180901,318.447296,134.570740,-92.018082,313.820160,137.269623,-197.164139,335.147675,161.463974
2638,21.983333,15:47:29:17.00,-92.016136,311.571960,134.108719,-92.179451,318.447601,134.570709,-92.017487,313.820435,137.269424,-196.995743,334.778320,161.434616
2639,21.991667,15:47:29:17.01,-92.018562,311.571198,134.110016,-92.178665,318.447815,134.566757,-92.019363,313.819580,137.268066,-196.846664,334.405273,161.389481
2640,22.000000,15:47:29:17.02,-92.017403,311.569946,134.109528,-92.178772,318.446075,134.564590,-92.018486,313.817993,137.267685,-196.663467,334.067078,161.378143
2641,22.008333,15:47:29:17.03,-92.016640,311.569946,134.110367,-92.180656,318.447021,134.565262,-92.019661,313.819092,137.267761,-196.484940,333.722748,161.345169
2642,22.016667,15:47:29:18.00,-92.017006,311.571259,134.110062,-92.178429,318.446594,134.565918,-92.026505,313.817078,137.268829,-196.312698,333.357483,161.303406
2643,22.025000,15:47:29:18.01,-92.017159,311.570465,134.111176,-92.179298,318.447449,134.565811,-92.018303,313.817444,137.267883,-196.152359,332.960815,161.237869
2644,22.033333,15:47:29:18.02,-92.017670,311.571289,134.112213,-92.183113,318.447388,134.570847,-92.009727,313.827911,137.287155,-195.982803,332.582031,161.162247
2645,22.041667,15:47:29:18.03,-92.012177,311.570679,134.110504,-92.181236,318.446594,134.566238,-92.005585,313.831573,137.293900,-195.836563,332.231842,161.090729
2646,22.050000,15:47:29:19.00,-92.015320,311.571716,134.111008,-92.183647,318.447174,134.570129,-92.004501,313.831360,137.294876,-195.649872,331.878265,161.001266
2647,22.058333,15:47:29:19.01,-92.014946,311.570953,134.110184,-92.186089,318.465942,134.572083,-92.004265,313.830780,137.294357,-195.428513,331.486725,160.931702
2648,22.066667,15:47:29:19.02,-92.015129,311.570862,134.110229,-92.186424,318.425690,134.558762,-92.004211,313.832916,137.297653,-195.212372,331.098846,160.867340
2649,22.075000,15:47:29:19.03,-92.015945,311.569702,134.110443,-92.193298,318.423370,134.552032,-92.002342,313.839111,137.302124,-195.023483,330.755005,160.787003
2650,22.083333,15:47:29:20.00,-92.015190,311.570587,134.110229,-92.198387,318.424713,134.545547,-92.006248,313.853271,137.296173,-194.825623,330.400452,160.714447
2651,22.091667,15:47:29:20.01,-92.014725,311.571350,134.112335,-92.196609,318.425690,134.545197,-92.020485,313.830414,137.264160,-194.614059,330.040466,160.666336
2652,22.100000,15:47:29:20.02,-92.013550,311.570770,134.112595,-92.195961,318.427124,134.550369,-92.027519,313.818939,137.254700,-194.439438,329.673431,160.534836
2653,22.108333,15:47:29:20.03,-92.016541,311.571289,134.110794,-92.196716,318.426575,134.550919,-92.023598,313.825592,137.260742,-194.268829,329.300629,160.389145
2654,22.116667,15:47:29:21.00,-92.015083,311.571564,134.110535,-92.197380,318.427063,134.550369,-92.024139,313.825653,137.261887,-194.067230,328.930542,160.303192
2655,22.125000,15:47:29:21.01,-92.013130,311.571655,134.110580,-92.197693,318.426971,134.551605,-92.023132,313.826813,137.260529,-193.880829,328.575958,160.173019
2656,22.133333,15:47:29:21.02,-92.011696,311.573181,134.110703,-92.198196,318.425903,134.551743,-92.022636,313.825714,137.261719,-193.686630,328.208374,160.065521
2657,22.141667,15:47:29:21.03,-92.011169,311.573578,134.110245,-92.198853,318.425537,134.551895,-92.023354,313.826324,137.262573,-193.521194,327.844940,159.922409
2658,22.150000,15:47:29:22.00,-91.991844,311.583405,134.131729,-92.199402,318.426849,134.550919,-92.022202,313.826050,137.263016,-193.372482,327.478027,159.745483
2659,22.158333,15:47:29:22.01,-91.983940,311.560150,134.138214,-92.200432,318.427277,134.551666,-92.022903,313.826172,137.263428,-193.152039,327.126251,159.626251
2660,22.166667,15:47:29:22.02,-92.010574,311.551422,134.114487,-92.198410,318.426636,134.551163,-92.021469,313.825104,137.262207,-192.982941,326.760925,159.441971
2661,22.175000,15:47:29:22.03,-92.024635,311.557159,134.100601,-92.200432,318.425995,134.551758,-92.024071,313.826599,137.262634,-192.804947,326.382599,159.285950
2662,22.183333,15:47:29:23.00,-92.021255,311.555664,134.103363,-92.199051,318.426300,134.552444,-92.023483,313.825043,137.262329,-192.642395,326.031464,159.102249
2663,22.191667,15:47:29:23.01,-92.019295,311.555756,134.105240,-92.199638,318.426880,134.552170,-92.022690,313.826294,137.261856,-192.451706,325.686462,158.973999
2664,22.200000,15:47:29:23.02,-92.016724,311.555634,134.105042,-92.198929,318.426666,134.551544,-92.022774,313.825836,137.261642,-192.281952,325.347351,158.796280
2665,22.208333,15:47:29:23.03,-92.019211,311.556244,134.106171,-92.198936,318.426147,134.551086,-92.022636,313.825928,137.262817,-192.117722,324.991455,158.654312
2666,22.216667,15:47:29:24.00,-92.020340,311.556122,134.106216,-92.199776,318.427460,134.551971,-92.022003,313.825897,137.262421,-191.987900,324.610931,158.436310
2667,22.225000,15:47:29:24.01,-92.018547,311.555908,134.105362,-92.199890,318.426575,134.552414,-92.023109,313.826019,137.262421,-191.865997,324.234344,158.267395
2668,22.233333,15:47:29:24.02,-92.019035,311.556305,134.106323,-92.200302,318.427673,134.552032,-92.023605,313.826874,137.263519,-191.704071,323.905975,158.093231
2669,22.241667,15:47:29:24.03,-92.019737,311.556976,134.107086,-92.199814,318.426392,134.551682,-92.023315,313.825897,137.263046,-191.560944,323.560242,157.918579
2670,22.250000,15:47:29:25.00,-92.018295,311.556915,134.105392,-92.200760,318.426270,134.551514,-92.022614,313.826202,137.262604,-191.435974,323.227844,157.742737
2671,22.258333,15:47:29:25.01,-92.018333,311.556396,134.106140,-92.199295,318.425995,134.551163,-92.022720,313.826477,137.263138,-191.306961,322.880829,157.587082
2672,22.266667,15:47:29:25.02,-92.019882,311.557068,134.106064,-92.199974,318.425720,134.552032,-92.021629,313.825775,137.262650,-191.197617,322.528412,157.367889
2673,22.275000,15:47:29:25.03,-92.017426,311.556091,134.105377,-92.199104,318.426117,134.551331,-92.022125,313.826935,137.262390,-191.088989,322.178955,157.183502
2674,22.283333,15:47:29:26.00,-92.018875,311.555969,134.106186,-92.199524,318.426636,134.552521,-92.022278,313.826813,137.263168,-190.958923,321.871979,157.010345
2675,22.291667,15:47:29:26.01,-92.018532,311.557159,134.105438,-92.200104,318.426849,134.550674,-92.022827,313.826996,137.262268,-190.852036,321.567810,156.853531
2676,22.300000,15:47:29:26.02,-92.017708,311.556396,134.106186,-92.201485,318.427826,134.552460,-92.022270,313.826477,137.262970,-190.744644,321.243103,156.649628
2677,22.308333,15:47:29:26.03,-92.018494,311.556519,134.106354,-92.198853,318.426819,134.552628,-92.022339,313.825592,137.262054,-190.627014,320.914124,156.479294
2678,22.316667,15:47:29:27.00,-92.020279,311.557495,134.105499,-92.199188,318.427094,134.550934,-92.022331,313.826843,137.263519,-190.556641,320.568787,156.235611
2679,22.325000,15:47:29:27.01,-92.018326,311.557037,134.105011,-92.199730,318.426666,134.551926,-92.022255,313.825623,137.262451,-190.472885,320.234772,156.059860
2680,22.333333,15:47:29:27.02,-92.020195,311.556854,134.107056,-92.199432,318.427399,134.552292,-92.022255,313.826782,137.263000,-190.370926,319.938965,155.846939
2681,22.341667,15:47:29:27.03,-92.017731,311.557648,134.104782,-92.199486,318.425385,134.551285,-92.021500,313.826813,137.262695,-190.278824,319.661316,155.659042
2682,22.350000,15:47:29:28.00,-92.019669,311.557007,134.105728,-92.199829,318.427704,134.551163,-92.021812,313.826477,137.262436,-190.206711,319.351715,155.429581
2683,22.358333,15:47:29:28.01,-92.017700,311.556580,134.103943,-92.198677,318.425995,134.550903,-92.022766,313.825867,137.262405,-190.110901,319.016418,155.198837
2684,22.366667,15:47:29:28.02,-92.019196,311.556305,134.106140,-92.198784,318.427216,134.551514,-92.023003,313.825928,137.262665,-190.023117,318.695984,154.992172
2685,22.375000,15:47:29:28.03,-92.018318,311.556854,134.105576,-92.198853,318.426941,134.552002,-92.023163,313.826263,137.262680,-189.964996,318.404785,154.769058
2686,22.383333,15:47:29:29.00,-92.018448,311.555756,134.105362,-92.199196,318.426514,134.551865,-92.021912,313.825378,137.262253,-189.872345,318.135193,154.556580
2687,22.391667,15:47:29:29.01,-92.018387,311.556274,134.104233,-92.199135,318.425415,134.550247,-92.021820,313.825836,137.262619,-189.796204,317.830811,154.310776
2688,22.400000,15:47:29:29.02,-92.018166,311.555542,134.104782,-92.198524,318.427002,134.551483,-92.023399,313.825714,137.262772,-189.720490,317.520996,154.066498
2689,22.408333,15:47:29:29.03,-92.020103,311.556152,134.105713,-92.199409,318.427277,134.551758,-92.021820,313.826416,137.262222,-189.649170,317.229279,153.832306
2690,22.416667,15:47:30:00.00,-92.019272,311.555969,134.105545,-92.199196,318.426849,134.550919,-92.022995,313.826691,137.261887,-189.613541,316.966400,153.610519
2691,22.425000,15:47:30:00.01,-92.018150,311.556885,134.106064,-92.198982,318.427429,134.551926,-92.021790,313.826599,137.261658,-189.527115,316.680298,153.385864
2692,22.433333,15:47:30:00.02,-92.019585,311.556274,134.105499,-92.198410,318.426147,134.551315,-92.023102,313.826294,137.262863,-189.467758,316.378510,153.118973
2693,22.441667,15:47:30:00.03,-92.020767,311.555359,134.105957,-92.199417,318.426971,134.551025,-92.022881,313.825531,137.262802,-189.400146,316.120819,152.893204
2694,22.450000,15:47:30:01.00,-92.018944,311.556427,134.105927,-92.198967,318.426788,134.551178,-92.022141,313.826477,137.262543,-189.352829,315.860382,152.648788
2695,22.458333,15:47:30:01.01,-92.018700,311.556305,134.105042,-92.195679,318.425598,134.549789,-92.022064,313.826355,137.262421,-189.309097,315.559753,152.365417
2696,22.466667,15:47:30:01.02,-92.019470,311.555389,134.106033,-92.197693,318.426971,134.551239,-92.021309,313.826263,137.263016,-189.238785,315.338074,152.143341
2697,22.475000,15:47:30:01.03,-92.018578,311.556305,134.105377,-92.197098,318.426605,134.551102,-92.021797,313.825836,137.263031,-189.183456,315.115295,151.886688
2698,22.483333,15:47:30:02.00,-92.020386,311.556396,134.105606,-92.194824,318.426361,134.549591,-92.021141,313.825500,137.262192,-189.149841,314.850464,151.632736
2699,22.491667,15:47:30:02.01,-92.019424,311.555420,134.106232,-92.196083,318.427185,134.551743,-92.022675,313.825623,137.262482,-189.101959,314.646790,151.381531
2700,22.500000,15:47:30:02.02,-92.018875,311.555542,134.105103,-92.196098,318.427551,134.552200,-92.021072,313.826416,137.262390,-189.064209,314.413696,151.111130
2701,22.508333,15:47:30:02.03,-92.018982,311.556732,134.105270,-92.195175,318.427338,134.550171,-92.021477,313.825714,137.262665,-189.024811,314.209015,150.865295
2702,22.516667,15:47:30:03.00,-92.018829,311.556580,134.105133,-92.193687,318.426666,134.551361,-92.020790,313.826813,137.263702,-189.000504,313.982452,150.600616
2703,22.525000,15:47:30:03.01,-92.019402,311.557953,134.105820,-92.194534,318.427826,134.551132,-92.020294,313.827637,137.263351,-188.948425,313.804077,150.316330
2704,22.533333,15:47:30:03.02,-92.019386,311.557587,134.105759,-92.195412,318.426453,134.551956,-92.021225,313.828064,137.262543,-188.927124,313.573914,150.038803
2705,22.541667,15:47:30:03.03,-92.020508,311.557739,134.105713,-92.195572,318.426849,134.550781,-92.020874,313.825806,137.261932,-188.889923,313.411469,149.775665
2706,22.550000,15:47:30:04.00,-92.019440,311.555908,134.105423,-92.195747,318.428406,134.551529,-92.021584,313.827148,137.262299,-188.831192,313.207794,149.484985
2707,22.558333,15:47:30:04.01,-92.020508,311.558258,134.106689,-92.195396,318.426178,134.550980,-92.021294,313.826904,137.262924,-188.833633,313.047119,149.217575
2708,22.566667,15:47:30:04.02,-92.021576,311.557343,134.105591,-92.195290,318.425995,134.551285,-92.021667,313.825958,137.262650,-188.775665,312.856018,148.947189
2709,22.575000,15:47:30:04.03,-92.019150,311.556519,134.105865,-92.194351,318.426727,134.551910,-92.022896,313.826050,137.262299,-188.756439,312.701355,148.651001
2710,22.583333,15:47:30:05.00,-92.019539,311.556580,134.105545,-92.194702,318.426788,134.551208,-92.023026,313.826660,137.262573,-188.718719,312.529968,148.389450
2711,22.591667,15:47:30:05.01,-92.019409,311.556335,134.104889,-92.194824,318.426941,134.550934,-92.022758,313.827454,137.262848,-188.687515,312.367432,148.123611
2712,22.600000,15:47:30:05.02,-92.018303,311.556030,134.106033,-92.193665,318.426727,134.551392,-92.022400,313.827301,137.262970,-188.660538,312.236755,147.832458
2713,22.608333,15:47:30:05.03,-92.020508,311.556519,134.105682,-92.196037,318.427765,134.551865,-92.021957,313.828125,137.262421,-188.633148,312.050537,147.554810
2714,22.616667,15:47:30:06.00,-92.019760,311.557343,134.104416,-92.194344,318.426086,134.551132,-92.022430,313.826447,137.262390,-188.597610,311.948578,147.299911
2715,22.625000,15:47:30:06.01,-92.019318,311.556244,134.105820,-92.194771,318.426453,134.550919,-92.021927,313.826813,137.262482,-188.593643,311.804565,147.001572
2716,22.633333,15:47:30:06.02,-92.020195,311.557617,134.105865,-92.193130,318.426636,134.551163,-92.021461,313.827332,137.262909,-188.563232,311.680634,146.730270
2717,22.641667,15:47:30:06.03,-92.017761,311.555969,134.105103,-92.194801,318.427124,134.551590,-92.022911,313.828033,137.263733,-188.558517,311.561920,146.482925
2718,22.650000,15:47:30:07.00,-92.018448,311.556458,134.104721,-92.194588,318.428101,134.551682,-92.022476,313.827332,137.262909,-188.536499,311.489929,146.201920
2719,22.658333,15:47:30:07.01,-92.020325,311.557709,134.106766,-92.195274,318.427094,134.552048,-92.022186,313.827454,137.263443,-188.540298,311.375153,145.943268
2720,22.666667,15:47:30:07.02,-92.017784,311.556763,134.104996,-92.193039,318.428101,134.552246,-92.021568,313.827240,137.262939,-188.527084,311.262390,145.701462
2721,22.675000,15:47:30:07.03,-92.019447,311.557098,134.106522,-92.194565,318.429016,134.552979,-92.021049,313.826935,137.261734,-188.497391,311.199585,145.429062
2722,22.683333,15:47:30:08.00,-92.018036,311.556946,134.105881,-92.195747,318.429016,134.552338,-92.020370,313.826782,137.262863,-188.507431,311.118805,145.193756
2723,22.691667,15:47:30:08.01,-92.019188,311.557281,134.105835,-92.195915,318.428955,134.553268,-92.020973,313.827087,137.262421,-188.510117,311.059082,144.934967
2724,22.700000,15:47:30:08.02,-92.018486,311.556641,134.106628,-92.196503,318.427948,134.552948,-92.022522,313.826904,137.263535,-188.511292,310.998657,144.686478
2725,22.708333,15:47:30:08.03,-92.018517,311.556610,134.105865,-92.194778,318.428864,134.551636,-92.022705,313.827362,137.263702,-188.523666,310.902008,144.456985
2726,22.716667,15:47:30:09.00,-92.018822,311.556427,134.105148,-92.195541,318.428986,134.552353,-92.023972,313.828247,137.263916,-188.527954,310.844299,144.206589
2727,22.725000,15:47:30:09.01,-92.017799,311.557343,134.106003,-92.196495,318.427216,134.551529,-92.022247,313.825928,137.263184,-188.535065,310.812958,144.015579
2728,22.733333,15:47:30:09.02,-92.018875,311.556366,134.105087,-92.195923,318.428406,134.550491,-92.022217,313.827606,137.263412,-188.533661,310.779633,143.775757
2729,22.741667,15:47:30:09.03,-92.019547,311.557068,134.105438,-92.196602,318.428558,134.552719,-92.021873,313.826721,137.262604,-188.566162,310.739746,143.583023
2730,22.750000,15:47:30:10.00,-92.018234,311.555969,134.105240,-92.196602,318.428711,134.552383,-92.021904,313.825714,137.262650,-188.572556,310.712616,143.345886
2731,22.758333,15:47:30:10.01,-92.017624,311.556396,134.105423,-92.196404,318.428864,134.552444,-92.022537,313.826569,137.263000,-188.595444,310.703278,143.177460
2732,22.766667,15:47:30:10.02,-92.018600,311.556519,134.105789,-92.196198,318.428375,134.552292,-92.022980,313.826508,137.262802,-188.612610,310.695770,142.949890
2733,22.775000,15:47:30:10.03,-92.019478,311.556366,134.105209,-92.196159,318.427979,134.552643,-92.022606,313.826996,137.262695,-188.640457,310.691559,142.784027
2734,22.783333,15:47:30:11.00,-92.019005,311.556335,134.105209,-92.195389,318.428497,134.550034,-92.021996,313.826202,137.262344,-188.670532,310.684052,142.571838
2735,22.791667,15:47:30:11.01,-92.019867,311.556427,134.104843,-92.194878,318.428345,134.547882,-92.022575,313.825989,137.262726,-188.715103,310.685669,142.401047
2736,22.800000,15:47:30:11.02,-92.020264,311.556183,134.105392,-92.195412,318.428131,134.551025,-92.023209,313.827759,137.262131,-188.751282,310.705719,142.220383
2737,22.808333,15:47:30:11.03,-92.020012,311.557068,134.104782,-92.196457,318.428619,134.551987,-92.021645,313.827423,137.262863,-188.780823,310.723419,142.016022
2738,22.816667,15:47:30:12.00,-92.020096,311.555969,134.106277,-92.194702,318.428650,134.551651,-92.021851,313.826202,137.262878,-188.845551,310.756958,141.892639
2739,22.825000,15:47:30:12.01,-92.020332,311.555634,134.106064,-92.195663,318.428253,134.553253,-92.022362,313.827118,137.263290,-188.901474,310.818970,141.701202
2740,22.833333,15:47:30:12.02,-92.019730,311.556244,134.105377,-92.195404,318.429871,134.552353,-92.023155,313.826447,137.263062,-188.962463,310.890106,141.546936
2741,22.841667,15:47:30:12.03,-92.018021,311.556763,134.105469,-92.195686,318.428925,134.551697,-92.020401,313.826935,137.263275,-189.022202,310.948425,141.392792
2742,22.850000,15:47:30:13.00,-92.017998,311.556580,134.105377,-92.194183,318.428650,134.548630,-92.021164,313.826355,137.262619,-189.071030,311.005249,141.195404
2743,22.858333,15:47:30:13.01,-92.019775,311.556885,134.106308,-92.196014,318.427765,134.551254,-92.023018,313.826324,137.262924,-189.140656,311.063690,141.059204
2744,22.866667,15:47:30:13.02,-92.021248,311.556824,134.105820,-92.195084,318.428192,134.552139,-92.021973,313.826508,137.262756,-189.231308,311.170013,140.900040
2745,22.875000,15:47:30:13.03,-92.018822,311.555725,134.104614,-92.194130,318.429718,134.549103,-92.021416,313.825928,137.262619,-189.309891,311.269287,140.729889
2746,22.883333,15:47:30:14.00,-92.019005,311.556305,134.105331,-92.193901,318.428497,134.548187,-92.022903,313.825989,137.263184,-189.373322,311.343872,140.601151
2747,22.891667,15:47:30:14.01,-92.019661,311.556000,134.105026,-92.197525,318.428101,134.551331,-92.022575,313.826477,137.262390,-189.448349,311.442810,140.439728
2748,22.900000,15:47:30:14.02,-92.019218,311.556427,134.105453,-92.194077,318.427887,134.551605,-92.022972,313.826447,137.262970,-189.553589,311.593964,140.266556
2749,22.908333,15:47:30:14.03,-92.020401,311.556549,134.105759,-92.193962,318.428772,134.549789,-92.021896,313.826935,137.263367,-189.628357,311.702637,140.131241
2750,22.916667,15:47:30:15.00,-92.021095,311.556427,134.106308,-92.194618,318.426453,134.551498,-92.022583,313.827148,137.262527,-189.721863,311.837311,139.959641
2751,22.925000,15:47:30:15.01,-92.020203,311.556824,134.106354,-92.194839,318.426636,134.552078,-92.022743,313.826141,137.263000,-189.844437,311.993347,139.787674
2752,22.933333,15:47:30:15.02,-92.019699,311.555969,134.106033,-92.195145,318.427307,134.551956,-92.023438,313.826050,137.262802,-189.930695,312.095612,139.643265
2753,22.941667,15:47:30:15.03,-92.019699,311.556030,134.104675,-92.194443,318.426392,134.550171,-92.021317,313.826141,137.262726,-190.076202,312.256958,139.459854
2754,22.950000,15:47:30:16.00,-92.018463,311.556183,134.104752,-92.195229,318.428650,134.551071,-92.021423,313.826202,137.262543,-190.168762,312.386078,139.279190
2755,22.958333,15:47:30:16.01,-92.019081,311.556335,134.104553,-92.195473,318.427124,134.550552,-92.022934,313.825562,137.262482,-190.293533,312.547913,139.111862
2756,22.966667,15:47:30:16.02,-92.019264,311.556396,134.105545,-92.193054,318.426819,134.546844,-92.022430,313.826172,137.262268,-190.403549,312.719604,138.912064
2757,22.975000,15:47:30:16.03,-92.020294,311.556946,134.106552,-92.194427,318.426453,134.550552,-92.021431,313.826904,137.263168,-190.521423,312.868225,138.744553
2758,22.983333,15:47:30:17.00,-92.019562,311.556854,134.105942,-92.192795,318.426971,134.548004,-92.021843,313.826141,137.262802,-190.666946,313.054260,138.569153
2759,22.991667,15:47:30:17.01,-92.018913,311.556305,134.106369,-92.193192,318.425690,134.548599,-92.021645,313.825928,137.261841,-190.786331,313.207642,138.344437
2760,23.000000,15:47:30:17.02,-92.019775,311.556427,134.104889,-92.193054,318.427094,134.548447,-92.021332,313.826263,137.261337,-190.948532,313.399994,138.202469
2761,23.008333,15:47:30:17.03,-92.022369,311.557098,134.106598,-92.193901,318.426300,134.549896,-92.021660,313.826935,137.262848,-191.084900,313.592133,138.023987
2762,23.016667,15:47:30:18.00,-92.018417,311.556152,134.106018,-92.194283,318.426819,134.550491,-92.021164,313.826935,137.262878,-191.210693,313.791687,137.838272
2763,23.025000,15:47:30:18.01,-92.020813,311.556946,134.106430,-92.191002,318.426270,134.547485,-92.021286,313.826843,137.263458,-191.380890,313.982574,137.675797
2764,23.033333,15:47:30:18.02,-92.018326,311.557556,134.105865,-92.193275,318.427124,134.547836,-92.022423,313.826569,137.263260,-191.514511,314.156097,137.490326
2765,23.041667,15:47:30:18.03,-92.017807,311.556488,134.105911,-92.192032,318.427429,134.547150,-92.021637,313.826691,137.262497,-191.672806,314.376678,137.302216
2766,23.050000,15:47:30:19.00,-92.020485,311.557159,134.105881,-92.193512,318.426971,134.547836,-92.022758,313.826904,137.263184,-191.818085,314.561615,137.147858
2767,23.058333,15:47:30:19.01,-92.018600,311.556488,134.104996,-92.194977,318.425903,134.550293,-92.020744,313.825226,137.262451,-191.968246,314.790833,136.938126
2768,23.066667,15:47:30:19.02,-92.018906,311.556244,134.106049,-92.192368,318.427094,134.547699,-92.022575,313.826843,137.263077,-192.142731,314.969879,136.763077
2769,23.075000,15:47:30:19.03,-92.017494,311.556641,134.105286,-92.193428,318.425873,134.551590,-92.021683,313.826904,137.262299,-192.301758,315.187531,136.592300
2770,23.083333,15:47:30:20.00,-92.018013,311.557159,134.106628,-92.193413,318.427063,134.548508,-92.020996,313.826691,137.262817,-192.454285,315.428864,136.376801
2771,23.091667,15:47:30:20.01,-92.019615,311.557739,134.105728,-92.194191,318.426910,134.551727,-92.022354,313.827026,137.263245,-192.622131,315.600098,136.201889
2772,23.100000,15:47:30:20.02,-92.020905,311.557648,134.106461,-92.193695,318.427307,134.551697,-92.022934,313.826447,137.262802,-192.800156,315.827637,136.004852
2773,23.108333,15:47:30:20.03,-92.017532,311.557129,134.105759,-92.194824,318.427216,134.552628,-92.022507,313.827087,137.263000,-192.955917,316.049896,135.804718
2774,23.116667,15:47:30:21.00,-92.020325,311.557495,134.106934,-92.196175,318.427612,134.551910,-92.022339,313.826813,137.263199,-193.134277,316.270935,135.634644
2775,23.125000,15:47:30:21.01,-92.018036,311.557312,134.105972,-92.192436,318.427124,134.548004,-92.023239,313.827484,137.263138,-193.336700,316.519806,135.414917
2776,23.133333,15:47:30:21.02,-92.019531,311.558014,134.105911,-92.192963,318.427643,134.549362,-92.022758,313.827606,137.262466,-193.542862,316.710114,135.208817
2777,23.141667,15:47:30:21.03,-92.018967,311.558044,134.106216,-92.194382,318.428711,134.548569,-92.022118,313.828369,137.262238,-193.692474,316.993652,135.058014
2778,23.150000,15:47:30:22.00,-92.018532,311.557861,134.104736,-92.193779,318.427887,134.547104,-92.021355,313.828339,137.261932,-193.895996,317.279175,134.873123
2779,23.158333,15:47:30:22.01,-92.021484,311.559021,134.106171,-92.194504,318.427551,134.550659,-92.021996,313.828217,137.261124,-194.105347,317.534241,134.702713
2780,23.166667,15:47:30:22.02,-92.019684,311.558105,134.105453,-92.195160,318.427887,134.551697,-92.022858,313.827911,137.261551,-194.339233,317.732819,134.528183
2781,23.175000,15:47:30:22.03,-92.019402,311.558167,134.105774,-92.194916,318.427551,134.550583,-92.023560,313.828094,137.262711,-194.553024,317.999451,134.317749
2782,23.183333,15:47:30:23.00,-92.021187,311.558960,134.105820,-92.194580,318.427216,134.547791,-92.023369,313.827942,137.262650,-194.770187,318.301331,134.171310
2783,23.191667,15:47:30:23.01,-92.019829,311.557495,134.105347,-92.193970,318.427429,134.548416,-92.022964,313.827454,137.262573,-195.004791,318.533173,134.005112
