Format Version,1.24,Take Name,Take 2026-08-04 03.39.02 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-04 03.39.03.026 ,Capture Start Frame,964696,Total Frames in Take,8024,Total Exported Frames,8024,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,,Oak-D-Kamera:Marker 001,Oak-D-Kamera:Marker 001,Oak-D-Kamera:Marker 001,Oak-D-Kamera:Marker 002,Oak-D-Kamera:Marker 002,Oak-D-Kamera:Marker 002,Oak-D-Kamera:Marker 003,Oak-D-Kamera:Marker 003,Oak-D-Kamera:Marker 003,Unlabeled 1237,Unlabeled 1237,Unlabeled 1237
,ID,,"253C9560900A11F1794CD665D3A07481","253C9560900A11F1794CD665D3A07481","253C9560900A11F1794CD665D3A07481","253C955E900A11F1794CD665D3A07481","253C955E900A11F1794CD665D3A07481","253C955E900A11F1794CD665D3A07481","253C955F900A11F1794CD665D3A07481","253C955F900A11F1794CD665D3A07481","253C955F900A11F1794CD665D3A07481","5B7FB6146D28FE711F1","5B7FB6146D28FE711F1","5B7FB6146D28FE711F1"
,,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),TimeCode,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1830,15.250000,15:40:24:13.03,-92.043083,311.569061,134.105576,-92.214211,318.437500,134.548065,-92.038513,313.835449,137.260391,,,
1831,15.258333,15:40:24:14.00,-92.041061,311.566254,134.104828,-92.213806,318.435303,134.546890,-92.037811,313.833801,137.258499,,,
1832,15.266667,15:40:24:14.01,-92.043335,311.562866,134.104340,-92.213203,318.432556,134.547119,-92.037491,313.829895,137.259552,,,
1833,15.275000,15:40:24:14.02,-92.040428,311.559509,134.102585,-92.214203,318.430481,134.550232,-92.037735,313.826813,137.258301,,,
1834,15.283333,15:40:24:14.03,-92.044327,311.560699,134.104248,-92.213211,318.428406,134.550339,-92.043663,313.829041,137.252396,,,
1835,15.291667,15:40:24:15.00,-92.039482,311.558594,134.103531,-92.212456,318.428772,134.550690,-92.046379,313.830658,137.251328,,,
1836,15.300000,15:40:24:15.01,-92.039764,311.559448,134.105240,-92.209854,318.429932,134.548218,-92.035599,313.828400,137.259262,,,
1837,15.308333,15:40:24:15.02,-92.037422,311.559174,134.106216,-92.208717,318.428406,134.549408,-92.032967,313.828552,137.261368,,,
1838,15.316667,15:40:24:15.03,-92.036102,311.558563,134.105392,-92.209068,318.428894,134.550827,-92.032585,313.826813,137.261124,,,
1839,15.325000,15:40:24:16.00,-92.036430,311.557037,134.104767,-92.206726,318.425354,134.547714,-92.042938,313.826599,137.253052,,,
1840,15.333333,15:40:24:16.01,-92.035591,311.553558,134.103210,-92.207619,318.422089,134.549469,-92.042664,313.824402,137.250870,,,
1841,15.341667,15:40:24:16.02,-92.039688,311.552490,134.103043,-92.210022,318.423309,134.547821,-92.044189,313.822876,137.251999,,,
1842,15.350000,15:40:24:16.03,-92.040352,311.553070,134.103577,-92.212975,318.422974,134.551102,-92.046112,313.823273,137.252655,,,
1843,15.358333,15:40:24:17.00,-92.040474,311.554779,134.104431,-92.211380,318.424408,134.547287,-92.044945,313.824280,137.252335,,,
1844,15.366667,15:40:24:17.01,-92.040237,311.558014,134.104355,-92.211655,318.427582,134.550430,-92.043762,313.827454,137.251480,,,
1845,15.375000,15:40:24:17.02,-92.039612,311.560211,134.105331,-92.211426,318.431244,134.548111,-92.037109,313.828583,137.258072,,,
1846,15.383333,15:40:24:17.03,-92.039391,311.563873,134.105865,-92.210678,318.432373,134.547638,-92.035553,313.831726,137.260544,,,
1847,15.391667,15:40:24:18.00,-92.040314,311.563721,134.105118,-92.213081,318.432678,134.549896,-92.036873,313.832672,137.260880,,,
1848,15.400000,15:40:24:18.01,-92.040543,311.563263,134.104523,-92.212051,318.432220,134.550339,-92.036919,313.831482,137.260742,,,
1849,15.408333,15:40:24:18.02,-92.040924,311.563751,134.104233,-92.211006,318.432770,134.547409,-92.036568,313.830292,137.259506,,,
1850,15.416667,15:40:24:18.03,-92.040733,311.563416,134.103317,-92.213097,318.433624,134.547806,-92.036903,313.830627,137.259323,,,
1851,15.425000,15:40:24:19.00,-92.039268,311.563232,134.102112,-92.212135,318.434082,134.550552,-92.035088,313.831421,137.258270,,,
1852,15.433333,15:40:24:19.01,-92.038589,311.563965,134.102722,-92.211876,318.434906,134.547226,-92.033157,313.832123,137.258957,,,
1853,15.441667,15:40:24:19.02,-92.038307,311.566101,134.105438,-92.210991,318.434418,134.549988,-92.034653,313.833527,137.260406,,,
1854,15.450000,15:40:24:19.03,-92.037750,311.566528,134.106308,-92.211159,318.435791,134.548233,-92.035309,313.834198,137.260559,,,
1855,15.458333,15:40:24:20.00,-92.036690,311.565857,134.103836,-92.208572,318.435303,134.547134,-92.033951,313.834045,137.258636,,,
1856,15.466667,15:40:24:20.01,-92.038727,311.565002,134.104889,-92.210594,318.434631,134.550781,-92.033279,313.833588,137.259460,,,
1857,15.475000,15:40:24:20.02,-92.035820,311.563110,134.103561,-92.209656,318.432343,134.549576,-92.034027,313.831177,137.259216,,,
1858,15.483333,15:40:24:20.03,-92.037483,311.561981,134.103836,-92.209236,318.430176,134.549683,-92.033844,313.829193,137.259125,,,
1859,15.491667,15:40:24:21.00,-92.037949,311.559875,134.104645,-92.208717,318.429260,134.546310,-92.034035,313.828796,137.259659,,,
1860,15.500000,15:40:24:21.01,-92.039093,311.558350,134.104477,-92.211258,318.429840,134.550003,-92.043465,313.829895,137.252945,,,
1861,15.508333,15:40:24:21.02,-92.039940,311.558472,134.103973,-92.211235,318.429565,134.551422,-92.035362,313.824799,137.258774,,,
1862,15.516667,15:40:24:21.03,-92.038887,311.558319,134.104507,-92.210892,318.428894,134.550781,-92.034485,313.826996,137.260651,,,
1863,15.525000,15:40:24:22.00,-92.038643,311.557922,134.105774,-92.210701,318.427765,134.550507,-92.032402,313.826477,137.259827,,,
1864,15.533333,15:40:24:22.01,-92.039131,311.558105,134.104202,-92.207573,318.425659,134.549103,-92.032188,313.825775,137.259216,,,
1865,15.541667,15:40:24:22.02,-92.035652,311.556946,134.104294,-92.206947,318.426544,134.546341,-92.040451,313.826263,137.251572,,,
1866,15.550000,15:40:24:22.03,-92.037376,311.556305,134.103790,-92.208794,318.426544,134.547852,-92.033966,313.822723,137.257751,,,
1867,15.558333,15:40:24:23.00,-92.039459,311.555542,134.103836,-92.209457,318.424377,134.550018,-92.041573,313.824432,137.253876,,,
1868,15.566667,15:40:24:23.01,-92.039581,311.555115,134.103577,-92.211212,318.425415,134.550873,-92.042664,313.824799,137.251816,,,
1869,15.575000,15:40:24:23.02,-92.041130,311.557098,134.104019,-92.210350,318.427124,134.547012,-92.044731,313.826691,137.251556,,,
1870,15.583333,15:40:24:23.03,-92.040253,311.557922,134.104660,-92.209938,318.427032,134.546524,-92.035759,313.825287,137.258240,,,
1871,15.591667,15:40:24:24.00,-92.037567,311.557587,134.103638,-92.209579,318.428131,134.547882,-92.034126,313.826752,137.260712,,,
1872,15.600000,15:40:24:24.01,-92.038864,311.559631,134.104752,-92.209877,318.428741,134.551544,-92.034660,313.827820,137.260468,,,
1873,15.608333,15:40:24:24.02,-92.037781,311.561737,134.105377,-92.208832,318.429291,134.550064,-92.034157,313.828186,137.259613,,,
1874,15.616667,15:40:24:24.03,-92.039780,311.561310,134.104706,-92.211136,318.431061,134.551331,-92.033798,313.829102,137.259506,,,
1875,15.625000,15:40:24:25.00,-92.038506,311.560547,134.105164,-92.209717,318.429932,134.549225,-92.035965,313.828613,137.259323,,,
1876,15.633333,15:40:24:25.01,-92.039375,311.561005,134.103302,-92.211227,318.430878,134.550613,-92.043747,313.830078,137.252792,,,
1877,15.641667,15:40:24:25.02,-92.041191,311.561462,134.104462,-92.211609,318.431122,134.546631,-92.037941,313.828979,137.258286,,,
1878,15.650000,15:40:24:25.03,-92.041695,311.561432,134.104309,-92.211494,318.430237,134.549927,-92.036217,313.829865,137.259827,,,
1879,15.658333,15:40:24:26.00,-92.039185,311.562103,134.104904,-92.212402,318.431763,134.550873,-92.044716,313.832367,137.252457,,,
1880,15.666667,15:40:24:26.01,-92.038223,311.562653,134.103989,-92.211044,318.431793,134.550995,-92.036041,313.831055,137.259415,,,
1881,15.675000,15:40:24:26.02,-92.037308,311.562225,134.104782,-92.210564,318.430939,134.549576,-92.035576,313.831116,137.260818,,,
1882,15.683333,15:40:24:26.03,-92.036835,311.562073,134.105118,-92.210022,318.430603,134.550156,-92.035660,313.829437,137.260010,,,
1883,15.691667,15:40:24:27.00,-92.038025,311.560455,134.103821,-92.209335,318.429688,134.547150,-92.044098,313.830750,137.251526,,,
1884,15.700000,15:40:24:27.01,-92.039192,311.558624,134.104126,-92.210052,318.428864,134.546921,-92.036179,313.825897,137.257660,,,
1885,15.708333,15:40:24:27.02,-92.039543,311.557526,134.103607,-92.210098,318.426880,134.550934,-92.042725,313.826721,137.253876,,,
1886,15.716667,15:40:24:27.03,-92.036995,311.557800,134.104309,-92.210182,318.426941,134.551224,-92.043602,313.826355,137.251266,,,
1887,15.725000,15:40:24:28.00,-92.037292,311.557251,134.104950,-92.208321,318.427216,134.550751,-92.042740,313.827301,137.251526,,,
1888,15.733333,15:40:24:28.01,-92.036415,311.557281,134.104218,-92.206306,318.425781,134.549484,-92.043289,313.828766,137.251328,,,
1889,15.741667,15:40:24:28.02,-92.036476,311.556976,134.105850,-92.206161,318.426086,134.550507,-92.041107,313.827240,137.252121,,,
1890,15.750000,15:40:24:28.03,-92.033539,311.555847,134.104004,-92.205032,318.424591,134.547440,-92.040939,313.826477,137.252075,,,
1891,15.758333,15:40:24:29.00,-92.036087,311.554688,134.106064,-92.207184,318.423676,134.549316,-92.033669,313.822662,137.259155,,,
1892,15.766667,15:40:24:29.01,-92.037437,311.553650,134.104843,-92.207321,318.423706,134.550827,-92.031784,313.821747,137.260406,,,
1893,15.775000,15:40:24:29.02,-92.036705,311.554565,134.105133,-92.208244,318.425476,134.551620,-92.041862,313.825409,137.253815,,,
1894,15.783333,15:40:24:29.03,-92.038712,311.556152,134.104446,-92.210243,318.425354,134.551697,-92.043358,313.826202,137.252533,,,
1895,15.791667,15:40:25:00.00,-92.040375,311.556244,134.106369,-92.211525,318.425049,134.551697,-92.044876,313.826599,137.253265,,,
1896,15.800000,15:40:25:00.01,-92.038849,311.555115,134.106583,-92.211983,318.425262,134.551987,-92.047424,313.826630,137.254044,,,
1897,15.808333,15:40:25:00.02,-92.039314,311.554810,134.106369,-92.211166,318.423340,134.551819,-92.045006,313.825928,137.253845,,,
1898,15.816667,15:40:25:00.03,-92.042336,311.554260,134.106262,-92.212090,318.424500,134.549850,-92.046478,313.824280,137.253616,,,
1899,15.825000,15:40:25:01.00,-92.045525,311.552826,134.106369,-92.215752,318.423828,134.553177,-92.046509,313.823242,137.253525,,,
1900,15.833333,15:40:25:01.01,-92.044930,311.552521,134.106689,-92.213722,318.424072,134.549759,-92.047043,313.822632,137.254166,,,
1901,15.841667,15:40:25:01.02,-92.046585,311.552551,134.106674,-92.215553,318.423920,134.549744,-92.048019,313.822571,137.253189,,,
1902,15.850000,15:40:25:01.03,-92.045227,311.552643,134.107193,-92.212463,318.425354,134.550507,-92.046463,313.823669,137.253265,,,
1903,15.858333,15:40:25:02.00,-92.037636,311.553253,134.106384,-92.208130,318.424835,134.553177,-92.042519,313.823639,137.253845,,,
1904,15.866667,15:40:25:02.01,-92.029831,311.555420,134.107162,-92.203316,318.423767,134.552948,-92.027519,313.822601,137.261017,,,
1905,15.875000,15:40:25:02.02,-92.025978,311.556396,134.106705,-92.197220,318.423401,134.551163,-92.022797,313.823120,137.261932,,,
1906,15.883333,15:40:25:02.03,-92.023582,311.556580,134.107010,-92.195427,318.424286,134.552032,-92.021637,313.824280,137.261993,,,
1907,15.891667,15:40:25:03.00,-92.023315,311.554901,134.106964,-92.193970,318.423920,134.548584,-92.021225,313.822632,137.262314,,,
1908,15.900000,15:40:25:03.01,-92.023033,311.553253,134.106613,-92.196770,318.422546,134.551315,-92.021523,313.821777,137.261261,,,
1909,15.908333,15:40:25:03.02,-92.023529,311.553040,134.105820,-92.196785,318.421112,134.551743,-92.021690,313.821655,137.261215,,,
1910,15.916667,15:40:25:03.03,-92.025780,311.554291,134.105042,-92.197479,318.423706,134.549881,-92.022827,313.822021,137.260544,,,
1911,15.925000,15:40:25:04.00,-92.025665,311.556274,134.106750,-92.196342,318.425171,134.547684,-92.025017,313.824768,137.261230,,,
1912,15.933333,15:40:25:04.01,-92.028755,311.559113,134.108383,-92.197182,318.428497,134.549789,-92.023575,313.826813,137.261719,,,
1913,15.941667,15:40:25:04.02,-92.028999,311.560181,134.108551,-92.198631,318.428986,134.549545,-92.026062,313.829865,137.262222,,,
1914,15.950000,15:40:25:04.03,-92.032845,311.559845,134.109299,-92.200912,318.428864,134.548813,-92.028267,313.828186,137.262131,,,
1915,15.958333,15:40:25:05.00,-92.035507,311.557709,134.107910,-92.207161,318.428192,134.550278,-92.031410,313.825226,137.261642,,,
1916,15.966667,15:40:25:05.01,-92.039955,311.554230,134.105865,-92.209801,318.425232,134.549408,-92.041679,313.823914,137.254578,,,
1917,15.975000,15:40:25:05.02,-92.043495,311.551514,134.106430,-92.212746,318.422424,134.550720,-92.045464,313.820374,137.253067,,,
1918,15.983333,15:40:25:05.03,-92.044891,311.549469,134.106064,-92.214096,318.421722,134.551071,-92.053284,313.819092,137.254547,,,
1919,15.991667,15:40:25:06.00,-92.045715,311.551147,134.107941,-92.212852,318.422668,134.549789,-92.045959,313.821503,137.253448,,,
1920,16.000000,15:40:25:06.01,-92.041718,311.551941,134.106613,-92.210411,318.422607,134.549042,-92.043098,313.823853,137.254272,,,
1921,16.008333,15:40:25:06.02,-92.038666,311.553741,134.108490,-92.208710,318.423950,134.549316,-92.033524,313.822723,137.261246,,,
1922,16.016667,15:40:25:06.03,-92.035110,311.554779,134.110718,-92.206085,318.423187,134.553986,-92.040451,313.824921,137.255737,,,
1923,16.025000,15:40:25:07.00,-92.033379,311.551941,134.108459,-92.203102,318.420776,134.552643,-92.045616,313.823425,137.255692,,,
1924,16.033333,15:40:25:07.01,-92.033279,311.549164,134.107178,-92.203415,318.418304,134.553711,-92.038986,313.820312,137.253998,,,
1925,16.041667,15:40:25:07.02,-92.031845,311.547150,134.107117,-92.201668,318.417633,134.552292,-92.038055,313.818481,137.254288,,,
1926,16.050000,15:40:25:07.03,-92.031303,311.547974,134.106842,-92.202843,318.418976,134.553955,-92.037399,313.818909,137.253311,,,
1927,16.058333,15:40:25:08.00,-92.029549,311.549774,134.107101,-92.200417,318.421051,134.550781,-92.037415,313.821014,137.254807,,,
1928,16.066667,15:40:25:08.01,-92.029778,311.552856,134.109528,-92.202118,318.421661,134.553619,-92.035492,313.822876,137.255173,,,
1929,16.075000,15:40:25:08.02,-92.029167,311.556519,134.109711,-92.200455,318.422974,134.553329,-92.025909,313.822540,137.263260,,,
1930,16.083333,15:40:25:08.03,-92.029396,311.556976,134.111404,-92.202026,318.425293,134.554703,-92.025047,313.824585,137.264771,,,
1931,16.091667,15:40:25:09.00,-92.030411,311.556671,134.109314,-92.202003,318.426575,134.554459,-92.028145,313.823090,137.263947,,,
1932,16.100000,15:40:25:09.01,-92.034546,311.555634,134.108978,-92.205605,318.425262,134.555634,-92.030197,313.823364,137.263535,,,
1933,16.108333,15:40:25:09.02,-92.037193,311.555664,134.109406,-92.207375,318.425873,134.551437,-92.041801,313.825623,137.254944,,,
1934,16.116667,15:40:25:09.03,-92.040077,311.556915,134.109573,-92.210747,318.427032,134.552032,-92.044487,313.827240,137.254929,,,
1935,16.125000,15:40:25:10.00,-92.040840,311.557495,134.110779,-92.213051,318.427917,134.556503,-92.035912,313.824982,137.262650,,,
1936,16.133333,15:40:25:10.01,-92.043343,311.557892,134.112183,-92.211929,318.428864,134.553757,-92.044510,313.826904,137.256958,,,
1937,16.141667,15:40:25:10.02,-92.041565,311.556641,134.111938,-92.210571,318.426270,134.552948,-92.036507,313.823700,137.262985,,,
1938,16.150000,15:40:25:10.03,-92.041214,311.553192,134.112366,-92.210892,318.424408,134.554367,-92.049881,313.823944,137.258774,,,
1939,16.158333,15:40:25:11.00,-92.038620,311.551422,134.110840,-92.210587,318.422302,134.552612,-92.044075,313.821198,137.257172,,,
1940,16.166667,15:40:25:11.01,-92.039604,311.549103,134.110229,-92.208397,318.420227,134.552017,-92.043701,313.819824,137.256699,,,
1941,16.175000,15:40:25:11.02,-92.038734,311.548859,134.111206,-92.210281,318.420593,134.557037,-92.042465,313.819397,137.256439,,,
1942,16.183333,15:40:25:11.03,-92.036072,311.549561,134.111145,-92.207748,318.422028,134.557312,-92.048477,313.819855,137.258209,,,
1943,16.191667,15:40:25:12.00,-92.032860,311.553009,134.111725,-92.204109,318.422180,134.557526,-92.029373,313.819519,137.262604,,,
1944,16.200000,15:40:25:12.01,-92.030350,311.554657,134.111679,-92.200790,318.424652,134.553711,-92.026100,313.822693,137.266678,,,
1945,16.208333,15:40:25:12.02,-92.026756,311.556793,134.111130,-92.199013,318.425873,134.555710,-92.024124,313.824097,137.264938,,,
1946,16.216667,15:40:25:12.03,-92.024666,311.557922,134.111252,-92.192978,318.427795,134.553452,-92.020744,313.826141,137.264694,,,
1947,16.225000,15:40:25:13.00,-92.021057,311.560425,134.110840,-92.191902,318.430328,134.555664,-92.017166,313.828613,137.264267,,,
1948,16.233333,15:40:25:13.01,-92.018532,311.563782,134.111069,-92.189606,318.433105,134.555054,-92.014793,313.831604,137.263901,,,
1949,16.241667,15:40:25:13.02,-92.017677,311.568359,134.111649,-92.192078,318.438171,134.556396,-92.016373,313.836273,137.264206,,,
1950,16.250000,15:40:25:13.03,-92.019905,311.570892,134.112991,-92.193642,318.439758,134.556015,-92.017311,313.838348,137.265579,,,
1951,16.258333,15:40:25:14.00,-92.023483,311.571899,134.113892,-92.195694,318.441681,134.553833,-92.021469,313.841217,137.266388,,,
1952,16.266667,15:40:25:14.01,-92.025665,311.572235,134.114136,-92.200294,318.440857,134.557175,-92.024178,313.840332,137.265213,,,
1953,16.275000,15:40:25:14.02,-92.027718,311.570892,134.111069,-92.202339,318.440369,134.557251,-92.025368,313.838043,137.264481,,,
1954,16.283333,15:40:25:14.03,-92.031136,311.570282,134.110611,-92.202011,318.440552,134.553528,-92.026939,313.837067,137.263885,,,
1955,16.291667,15:40:25:15.00,-92.031273,311.569977,134.110535,-92.206207,318.439972,134.556396,-92.028862,313.837921,137.264496,,,
1956,16.300000,15:40:25:15.01,-92.033920,311.569794,134.111298,-92.205109,318.440948,134.554352,-92.027779,313.838257,137.264999,,,
1957,16.308333,15:40:25:15.02,-92.033340,311.570679,134.112427,-92.206116,318.439056,134.554047,-92.029968,313.837494,137.266068,,,
1958,16.316667,15:40:25:15.03,-92.034760,311.566284,134.114044,-92.206474,318.436920,134.554855,-92.031631,313.835297,137.266418,,,
1959,16.325000,15:40:25:16.00,-92.035011,311.562012,134.114090,-92.207306,318.432709,134.555298,-92.033028,313.828766,137.266815,,,
1960,16.333333,15:40:25:16.01,-92.039200,311.556366,134.112320,-92.207260,318.428741,134.556061,-92.032692,313.822266,137.264954,,,
1961,16.341667,15:40:25:16.02,-92.036812,311.551514,134.112030,-92.206779,318.421875,134.558044,-92.039757,313.818451,137.256180,,,
1962,16.350000,15:40:25:16.03,-92.034111,311.550140,134.110840,-92.201218,318.420227,134.554321,-92.037125,313.818085,137.254379,,,
1963,16.358333,15:40:25:17.00,-92.027969,311.551971,134.110580,-92.197884,318.421906,134.552689,-92.023483,313.817322,137.261871,,,
1964,16.366667,15:40:25:17.01,-92.027489,311.556549,134.113510,-92.194756,318.423676,134.555359,-92.018883,313.823242,137.265350,,,
1965,16.375000,15:40:25:17.02,-92.024879,311.559052,134.116577,-92.192917,318.426666,134.555725,-92.018715,313.827148,137.266220,,,
1966,16.383333,15:40:25:17.03,-92.025551,311.559998,134.117889,-92.193130,318.427948,134.558075,-92.019615,313.827057,137.267609,,,
1967,16.391667,15:40:25:18.00,-92.024239,311.558990,134.115723,-92.193336,318.426758,134.557755,-92.019394,313.826263,137.267532,,,
1968,16.400000,15:40:25:18.01,-92.025246,311.556396,134.113342,-92.193100,318.424957,134.554047,-92.020744,313.823059,137.264297,,,
1969,16.408333,15:40:25:18.02,-92.027458,311.555206,134.111191,-92.196617,318.423920,134.556168,-92.023239,313.821136,137.262756,,,
1970,16.416667,15:40:25:18.03,-92.031204,311.557861,134.112213,-92.200584,318.427124,134.557205,-92.025307,313.823517,137.262024,,,
1971,16.425000,15:40:25:19.00,-92.033043,311.563202,134.113480,-92.200638,318.432251,134.553986,-92.025284,313.829742,137.264435,,,
1972,16.433333,15:40:25:19.01,-92.036095,311.570251,134.115997,-92.202560,318.436829,134.558014,-92.024872,313.835999,137.265121,,,
1973,16.441667,15:40:25:19.02,-92.035477,311.574005,134.118103,-92.202225,318.441986,134.555237,-92.026024,313.841949,137.266006,,,
1974,16.450000,15:40:25:19.03,-92.033905,311.576263,134.118942,-92.204933,318.442627,134.558289,-92.025902,313.842682,137.265762,,,
1975,16.458333,15:40:25:20.00,-92.037010,311.574646,134.116409,-92.204514,318.441803,134.554626,-92.028648,313.841309,137.266495,,,
1976,16.466667,15:40:25:20.01,-92.037651,311.570984,134.113174,-92.204025,318.438049,134.553589,-92.029282,313.836121,137.265488,,,
1977,16.475000,15:40:25:20.02,-92.035172,311.568024,134.111908,-92.205902,318.437347,134.553986,-92.028687,313.833496,137.263641,,,
1978,16.483333,15:40:25:20.03,-92.037033,311.567596,134.112549,-92.204765,318.436768,134.553436,-92.029388,313.832520,137.265366,,,
1979,16.491667,15:40:25:21.00,-92.033615,311.567566,134.114166,-92.202812,318.436859,134.556229,-92.026512,313.833252,137.265366,,,
1980,16.500000,15:40:25:21.01,-92.031990,311.567932,134.116821,-92.200653,318.437195,134.555099,-92.026833,313.835938,137.268097,,,
1981,16.508333,15:40:25:21.02,-92.030869,311.567169,134.117416,-92.200661,318.436096,134.557480,-92.024017,313.835632,137.268250,,,
1982,16.516667,15:40:25:21.03,-92.029007,311.564789,134.116074,-92.198372,318.432129,134.557693,-92.021347,313.831604,137.267487,,,
1983,16.525000,15:40:25:22.00,-92.027138,311.558472,134.113159,-92.195312,318.428528,134.554337,-92.021652,313.825684,137.266403,,,
1984,16.533333,15:40:25:22.01,-92.028358,311.555115,134.112823,-92.196510,318.423584,134.556686,-92.021286,313.821350,137.265503,,,
1985,16.541667,15:40:25:22.02,-92.027802,311.552795,134.111771,-92.198212,318.423920,134.558502,-92.033340,313.822266,137.257690,,,
1986,16.550000,15:40:25:22.03,-92.028755,311.554443,134.113815,-92.195282,318.424652,134.554749,-92.025742,313.821136,137.264236,,,
1987,16.558333,15:40:25:23.00,-92.028252,311.558105,134.115143,-92.197838,318.427643,134.557281,-92.022575,313.824310,137.266846,,,
1988,16.566667,15:40:25:23.01,-92.031769,311.560730,134.117325,-92.196686,318.429962,134.553986,-92.023788,313.827820,137.267685,,,
1989,16.575000,15:40:25:23.02,-92.033737,311.562042,134.117462,-92.199257,318.430725,134.555008,-92.025223,313.827820,137.267456,,,
1990,16.583333,15:40:25:23.03,-92.033821,311.559357,134.115631,-92.201599,318.429077,134.554703,-92.025948,313.825806,137.267059,,,
1991,16.591667,15:40:25:24.00,-92.037430,311.557831,134.114319,-92.202225,318.427887,134.552872,-92.038322,313.826691,137.258942,,,
1992,16.600000,15:40:25:24.01,-92.040649,311.559448,134.114731,-92.205269,318.429810,134.554230,-92.042618,313.826782,137.256378,,,
1993,16.608333,15:40:25:24.02,-92.035561,311.561279,134.113235,-92.207642,318.432373,134.557358,-92.031303,313.826111,137.263489,,,
1994,16.616667,15:40:25:24.03,-92.035202,311.565979,134.112305,-92.206261,318.435333,134.556763,-92.030441,313.832520,137.266968,,,
1995,16.625000,15:40:25:25.00,-92.033241,311.570801,134.115631,-92.202362,318.438232,134.552795,-92.030197,313.839050,137.267105,,,
1996,16.633333,15:40:25:25.01,-92.032341,311.571930,134.116180,-92.201187,318.440491,134.556549,-92.028351,313.841736,137.268524,,,
1997,16.641667,15:40:25:25.02,-92.029472,311.572418,134.115585,-92.198608,318.438538,134.556503,-92.026459,313.842499,137.268921,,,
1998,16.650000,15:40:25:25.03,-92.028557,311.570526,134.113113,-92.195480,318.436279,134.555634,-92.025063,313.838135,137.267395,,,
1999,16.658333,15:40:25:26.00,-92.024620,311.566010,134.110184,-92.194458,318.434082,134.552841,-92.024429,313.835175,137.266953,,,
2000,16.666667,15:40:25:26.01,-92.024261,311.563354,134.108734,-92.196808,318.431488,134.555664,-92.023209,313.833191,137.265396,,,
2001,16.675000,15:40:25:26.02,-92.025185,311.562897,134.108475,-92.192032,318.429626,134.551971,-92.023964,313.833435,137.265182,,,
2002,16.683333,15:40:25:26.03,-92.022858,311.562927,134.109970,-92.194977,318.431702,134.557816,-92.023102,313.834045,137.266754,,,
2003,16.691667,15:40:25:27.00,-92.021545,311.563934,134.110703,-92.192955,318.434723,134.556168,-92.022850,313.835297,137.267441,,,
2004,16.700000,15:40:25:27.01,-92.021225,311.563049,134.111557,-92.195877,318.433319,134.560028,-92.022530,313.834259,137.268234,,,
2005,16.708333,15:40:25:27.02,-92.020111,311.560852,134.112411,-92.196121,318.432465,134.557724,-92.022102,313.833069,137.266983,,,
2006,16.716667,15:40:25:27.03,-92.020882,311.557800,134.110382,-92.196548,318.429901,134.556076,-92.024353,313.828918,137.265594,,,
2007,16.725000,15:40:25:28.00,-92.022346,311.555695,134.109497,-92.199776,318.427826,134.556519,-92.025848,313.825989,137.264832,,,
2008,16.733333,15:40:25:28.01,-92.025887,311.554657,134.110077,-92.202240,318.427612,134.556198,-92.026627,313.823761,137.265350,,,
2009,16.741667,15:40:25:28.02,-92.028778,311.553925,134.110016,-92.203049,318.428650,134.556808,-92.027702,313.824982,137.265137,,,
2010,16.750000,15:40:25:28.03,-92.031517,311.554779,134.110565,-92.207138,318.429321,134.560715,-92.029465,313.825897,137.266800,,,
2011,16.758333,15:40:25:29.00,-92.033813,311.554840,134.109985,-92.205170,318.430328,134.558212,-92.030350,313.826294,137.265961,,,
2012,16.766667,15:40:25:29.01,-92.034836,311.555115,134.108597,-92.207603,318.430511,134.561340,-92.029053,313.826263,137.266312,,,
2013,16.775000,15:40:25:29.02,-92.032303,311.552917,134.105591,-92.205009,318.431061,134.556839,-92.028404,313.825348,137.266754,,,
2014,16.783333,15:40:25:29.03,-92.031761,311.553162,134.104004,-92.202950,318.430206,134.555115,-92.038147,313.827148,137.256866,,,
2015,16.791667,15:40:26:00.00,-92.031746,311.555115,134.103210,-92.204567,318.432281,134.559891,-92.029282,313.828156,137.263443,,,
2016,16.800000,15:40:26:00.01,-92.029724,311.557983,134.104538,-92.200256,318.434509,134.556183,-92.025307,313.830414,137.265533,,,
2017,16.808333,15:40:26:00.02,-92.027306,311.559906,134.104736,-92.199921,318.436768,134.560532,-92.023338,313.834625,137.266464,,,
2018,16.816667,15:40:26:00.03,-92.027672,311.561859,134.105377,-92.196945,318.438995,134.560074,-92.022461,313.837585,137.267059,,,
2019,16.825000,15:40:26:01.00,-92.027184,311.564026,134.105652,-92.196480,318.441193,134.556854,-92.020576,313.837372,137.266083,,,
2020,16.833333,15:40:26:01.01,-92.024742,311.562195,134.103760,-92.195175,318.439758,134.556931,-92.019997,313.835388,137.265320,,,
2021,16.841667,15:40:26:01.02,-92.022194,311.558960,134.103271,-92.195251,318.437225,134.557800,-92.020859,313.833740,137.265320,,,
