Format Version,1.24,Take Name,Take 2026-08-04 02.58.35 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-04 02.58.35.546 ,Capture Start Frame,673402,Total Frames in Take,6049,Total Exported Frames,6049,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
50,0.416667,14:59:42:04.02,-96.644562,302.153809,133.247742,-96.640244,309.031433,133.903625,-96.134407,304.355560,136.419342,,,
51,0.425000,14:59:42:04.03,-96.645332,302.152740,133.247849,-96.641212,309.032013,133.904266,-96.135406,304.354706,136.420593,,,
52,0.433333,14:59:42:05.00,-96.645020,302.152954,133.247192,-96.641418,309.032593,133.903381,-96.117851,304.353149,136.418427,,,
53,0.441667,14:59:42:05.01,-96.646202,302.153625,133.248123,-96.641335,309.031403,133.902969,-96.117393,304.354553,136.419266,,,
54,0.450000,14:59:42:05.02,-96.644691,302.154022,133.247650,-96.642563,309.032227,133.903534,-96.116707,304.354614,136.419159,,,
55,0.458333,14:59:42:05.03,-96.645454,302.154236,133.248459,-96.640869,309.032013,133.902878,-96.116158,304.353943,136.419556,,,
56,0.466667,14:59:42:06.00,-96.642647,302.153107,133.246826,-96.640533,309.032196,133.903244,-96.117889,304.354645,136.419174,,,
57,0.475000,14:59:42:06.01,-96.643150,302.153198,133.246582,-96.641800,309.031799,133.903229,-96.134972,304.356110,136.419815,,,
58,0.483333,14:59:42:06.02,-96.642456,302.153290,133.247513,-96.642578,309.030731,133.903076,-96.119759,304.354279,136.418823,,,
59,0.491667,14:59:42:06.03,-96.646843,302.153564,133.248276,-96.640457,309.032074,133.903168,-96.134224,304.354706,136.419464,,,
60,0.500000,14:59:42:07.00,-96.647270,302.152771,133.247879,-96.641243,309.032471,133.902954,-96.136452,304.354156,136.419617,,,
61,0.508333,14:59:42:07.01,-96.647278,302.153687,133.249374,-96.641869,309.032257,133.904129,-96.136749,304.354126,136.420258,,,
62,0.516667,14:59:42:07.02,-96.643845,302.155273,133.247742,-96.641083,309.032227,133.902023,-96.135086,304.354584,136.420410,,,
63,0.525000,14:59:42:07.03,-96.642830,302.153320,133.247101,-96.640236,309.031616,133.902908,-96.136871,304.353943,136.420151,,,
64,0.533333,14:59:42:08.00,-96.645943,302.153320,133.246124,-96.640694,309.031555,133.903564,-96.136429,304.353302,136.419601,,,
65,0.541667,14:59:42:08.01,-96.646835,302.153412,133.247162,-96.639984,309.031799,133.903198,-96.117760,304.353821,136.419296,,,
66,0.550000,14:59:42:08.02,-96.646202,302.152771,133.247406,-96.642151,309.031769,133.903931,-96.134338,304.356232,136.420334,,,
67,0.558333,14:59:42:08.03,-96.644478,302.154694,133.247589,-96.640167,309.031281,133.902222,-96.135582,304.353271,136.420197,,,
68,0.566667,14:59:42:09.00,-96.645378,302.154175,133.247177,-96.641602,309.030884,133.903046,-96.134895,304.352631,136.419800,,,
69,0.575000,14:59:42:09.01,-96.646591,302.153900,133.247330,-96.640564,309.032532,133.901794,-96.117493,304.353058,136.419403,,,
70,0.583333,14:59:42:09.02,-96.643753,302.152802,133.246948,-96.641418,309.032043,133.903091,-96.133034,304.356232,136.419006,,,
71,0.591667,14:59:42:09.03,-96.642799,302.153381,133.246643,-96.639923,309.030975,133.903458,-96.137085,304.354919,136.419235,,,
72,0.600000,14:59:42:10.00,-96.644783,302.153381,133.248016,-96.641037,309.032318,133.903107,-96.135796,304.354919,136.420364,,,
73,0.608333,14:59:42:10.01,-96.646027,302.153381,133.247208,-96.641830,309.032349,133.903015,-96.136078,304.353638,136.420975,,,
74,0.616667,14:59:42:10.02,-96.647232,302.154327,133.247147,-96.640274,309.031189,133.903336,-96.116493,304.353271,136.418274,,,
75,0.625000,14:59:42:10.03,-96.648064,302.153625,133.248566,-96.641563,309.031708,133.904221,-96.133530,304.355469,136.419815,,,
76,0.633333,14:59:42:11.00,-96.645203,302.154480,133.247620,-96.642097,309.030853,133.903717,-96.117699,304.352509,136.419403,,,
77,0.641667,14:59:42:11.01,-96.646835,302.153503,133.247620,-96.640518,309.031281,133.902390,-96.116379,304.354492,136.420166,,,
78,0.650000,14:59:42:11.02,-96.646278,302.152954,133.247406,-96.640434,309.031830,133.903641,-96.134285,304.354736,136.420166,,,
79,0.658333,14:59:42:11.03,-96.646202,302.153229,133.247147,-96.641785,309.031250,133.903824,-96.134636,304.351959,136.420288,,,
80,0.666667,14:59:42:12.00,-96.644203,302.153503,133.247330,-96.640549,309.031677,133.902924,-96.136620,304.354767,136.418884,,,
81,0.675000,14:59:42:12.01,-96.645714,302.152771,133.247635,-96.641273,309.031952,133.902603,-96.135269,304.352783,136.419800,,,
82,0.683333,14:59:42:12.02,-96.643867,302.154694,133.247833,-96.640121,309.031097,133.902832,-96.134903,304.353638,136.419647,,,
83,0.691667,14:59:42:12.03,-96.642418,302.154022,133.247864,-96.640717,309.030884,133.904236,-96.118538,304.353607,136.419983,,,
84,0.700000,14:59:42:13.00,-96.643936,302.153442,133.247787,-96.641457,309.031525,133.902695,-96.135185,304.354919,136.420898,,,
85,0.708333,14:59:42:13.01,-96.642845,302.152893,133.245880,-96.641220,309.032379,133.902863,-96.135986,304.355072,136.420654,,,
86,0.716667,14:59:42:13.02,-96.644424,302.153839,133.247101,-96.640472,309.031342,133.903015,-96.135269,304.353821,136.420547,,,
87,0.725000,14:59:42:13.03,-96.643387,302.153137,133.246124,-96.640411,309.032593,133.903595,-96.137428,304.354828,136.419601,,,
88,0.733333,14:59:42:14.00,-96.647034,302.154053,133.247894,-96.639900,309.032196,133.902145,-96.135208,304.354156,136.420197,,,
89,0.741667,14:59:42:14.01,-96.647812,302.152557,133.247025,-96.639641,309.030762,133.902740,-96.135483,304.354431,136.421158,,,
90,0.750000,14:59:42:14.02,-96.645721,302.154297,133.247345,-96.640984,309.031158,133.903610,-96.136322,304.354187,136.420898,,,
91,0.758333,14:59:42:14.03,-96.643990,302.153381,133.245102,-96.640953,309.031799,133.903381,-96.116745,304.353271,136.419006,,,
92,0.766667,14:59:42:15.00,-96.645035,302.154205,133.248596,-96.640221,309.031952,133.902618,-96.118324,304.354279,136.419174,,,
93,0.775000,14:59:42:15.01,-96.644768,302.152252,133.246719,-96.641350,309.032501,133.902359,-96.135628,304.354553,136.419601,,,
94,0.783333,14:59:42:15.02,-96.645424,302.153992,133.247879,-96.641983,309.032043,133.902023,-96.117966,304.351868,136.419418,,,
95,0.791667,14:59:42:15.03,-96.644249,302.153259,133.247025,-96.640808,309.031067,133.902054,-96.117363,304.353851,136.420410,,,
96,0.800000,14:59:42:16.00,-96.644997,302.153656,133.247620,-96.641632,309.031494,133.902557,-96.135643,304.355408,136.419708,,,
97,0.808333,14:59:42:16.01,-96.643791,302.152740,133.247711,-96.640457,309.032837,133.902237,-96.135391,304.353821,136.419922,,,
98,0.816667,14:59:42:16.02,-96.645844,302.152740,133.247345,-96.641167,309.032227,133.903168,-96.136566,304.353577,136.420380,,,
99,0.825000,14:59:42:16.03,-96.646088,302.153534,133.247543,-96.640884,309.032043,133.902710,-96.119225,304.354126,136.420593,,,
100,0.833333,14:59:42:17.00,-96.644821,302.153381,133.248276,-96.640793,309.032104,133.903534,-96.117249,304.355225,136.419891,,,
101,0.841667,14:59:42:17.01,-96.644035,302.154297,133.248001,-96.638710,309.031433,133.903122,-96.116325,304.353363,136.419220,,,
102,0.850000,14:59:42:17.02,-96.645584,302.153137,133.247513,-96.640060,309.031830,133.903275,-96.135818,304.355988,136.420578,,,
103,0.858333,14:59:42:17.03,-96.649063,302.154388,133.247360,-96.640816,309.032166,133.903671,-96.135483,304.353821,136.419418,,,
104,0.866667,14:59:42:18.00,-96.646385,302.153564,133.246857,-96.640152,309.031525,133.902817,-96.135719,304.354004,136.419632,,,
105,0.875000,14:59:42:18.01,-96.644142,302.153046,133.246307,-96.641441,309.032654,133.902664,-96.116997,304.353943,136.418945,,,
106,0.883333,14:59:42:18.02,-96.642479,302.153625,133.246582,-96.640213,309.031921,133.903214,-96.135078,304.354950,136.419785,,,
107,0.891667,14:59:42:18.03,-96.643600,302.153290,133.247192,-96.641083,309.032043,133.903793,-96.134819,304.353149,136.420258,,,
108,0.900000,14:59:42:19.00,-96.646805,302.153687,133.248276,-96.641472,309.032166,133.903214,-96.119652,304.353424,136.419235,,,
109,0.908333,14:59:42:19.01,-96.645370,302.153381,133.247070,-96.642334,309.031616,133.902802,-96.135071,304.355011,136.420776,,,
110,0.916667,14:59:42:19.02,-96.643486,302.153839,133.246979,-96.641525,309.031281,133.902161,-96.135483,304.352112,136.419540,,,
111,0.925000,14:59:42:19.03,-96.644531,302.154480,133.247192,-96.643684,309.032013,133.903732,-96.118645,304.352051,136.419586,,,
112,0.933333,14:59:42:20.00,-96.644684,302.153290,133.246185,-96.643593,309.032379,133.903412,-96.133766,304.354858,136.419800,,,
113,0.941667,14:59:42:20.01,-96.645744,302.153992,133.247559,-96.641182,309.032196,133.903168,-96.118790,304.353271,136.419113,,,
114,0.950000,14:59:42:20.02,-96.646294,302.154236,133.248169,-96.640739,309.031403,133.902161,-96.135635,304.355865,136.420914,,,
115,0.958333,14:59:42:20.03,-96.646515,302.154449,133.248428,-96.640701,309.031403,133.902817,-96.119339,304.352142,136.418732,,,
116,0.966667,14:59:42:21.00,-96.645424,302.153503,133.247238,-96.640953,309.031616,133.903091,-96.117523,304.354126,136.419449,,,
117,0.975000,14:59:42:21.01,-96.644920,302.154358,133.246933,-96.640877,309.031311,133.903366,-96.135040,304.353943,136.420532,,,
118,0.983333,14:59:42:21.02,-96.643623,302.153839,133.246460,-96.640686,309.031189,133.901840,-96.135208,304.352478,136.420364,,,
119,0.991667,14:59:42:21.03,-96.644981,302.153778,133.247742,-96.640762,309.031891,133.902878,-96.118423,304.354126,136.418793,,,
120,1.000000,14:59:42:22.00,-96.646240,302.153809,133.249146,-96.641205,309.031799,133.903809,-96.118004,304.354492,136.418396,,,
121,1.008333,14:59:42:22.01,-96.646255,302.153625,133.248123,-96.640633,309.032288,133.903442,-96.116455,304.353851,136.418915,,,
122,1.016667,14:59:42:22.02,-96.643761,302.152954,133.247070,-96.640381,309.031830,133.902771,-96.118599,304.353149,136.419601,,,
123,1.025000,14:59:42:22.03,-96.644859,302.152863,133.247086,-96.640816,309.031433,133.902542,-96.116745,304.353058,136.417648,,,
124,1.033333,14:59:42:23.00,-96.644608,302.153870,133.246216,-96.641380,309.031250,133.903366,-96.135551,304.355469,136.420609,,,
125,1.041667,14:59:42:23.01,-96.644516,302.154572,133.247986,-96.640778,309.032043,133.902573,-96.134056,304.353790,136.419617,,,
126,1.050000,14:59:42:23.02,-96.644531,302.153168,133.247406,-96.641228,309.032410,133.902832,-96.137589,304.355194,136.419983,,,
127,1.058333,14:59:42:23.03,-96.645966,302.153870,133.247604,-96.641487,309.032684,133.903015,-96.135597,304.354706,136.420471,,,
128,1.066667,14:59:42:24.00,-96.644928,302.154480,133.247467,-96.640793,309.031403,133.903549,-96.134293,304.354248,136.420441,,,
129,1.075000,14:59:42:24.01,-96.644363,302.153778,133.246857,-96.640854,309.030975,133.901947,-96.135109,304.354492,136.420532,,,
130,1.083333,14:59:42:24.02,-96.645393,302.153687,133.246780,-96.641319,309.032043,133.903870,-96.119652,304.354248,136.419220,,,
131,1.091667,14:59:42:24.03,-96.645348,302.154175,133.248138,-96.640060,309.031952,133.902664,-96.134720,304.357208,136.420044,,,
132,1.100000,14:59:42:25.00,-96.644119,302.153992,133.246674,-96.639885,309.032043,133.902664,-96.118134,304.353394,136.419205,,,
133,1.108333,14:59:42:25.01,-96.643967,302.155487,133.246964,-96.640625,309.032135,133.902344,-96.136353,304.356445,136.420456,,,
134,1.116667,14:59:42:25.02,-96.644424,302.154541,133.246536,-96.642647,309.032898,133.902924,-96.136848,304.354797,136.419708,,,
135,1.125000,14:59:42:25.03,-96.644722,302.154053,133.247025,-96.642586,309.030365,133.903564,-96.119186,304.354279,136.419769,,,
136,1.133333,14:59:42:26.00,-96.643539,302.153412,133.245804,-96.642616,309.031403,133.902328,-96.135979,304.357239,136.420013,,,
137,1.141667,14:59:42:26.01,-96.644066,302.154907,133.246597,-96.642975,309.031952,133.902649,-96.135315,304.355133,136.419479,,,
138,1.150000,14:59:42:26.02,-96.646507,302.154663,133.248077,-96.641418,309.032074,133.902267,-96.134796,304.354492,136.419678,,,
139,1.158333,14:59:42:26.03,-96.645187,302.153381,133.246689,-96.641838,309.031433,133.902435,-96.135246,304.355896,136.419937,,,
140,1.166667,14:59:42:27.00,-96.646164,302.152832,133.246994,-96.642876,309.031921,133.902664,-96.118935,304.354645,136.419312,,,
141,1.175000,14:59:42:27.01,-96.644318,302.153534,133.245972,-96.641785,309.032562,133.902390,-96.134506,304.356445,136.420242,,,
142,1.183333,14:59:42:27.02,-96.645355,302.155243,133.246902,-96.641449,309.031738,133.902771,-96.135803,304.355225,136.420197,,,
143,1.191667,14:59:42:27.03,-96.644302,302.153564,133.246887,-96.640327,309.031830,133.902283,-96.116760,304.353363,136.418823,,,
144,1.200000,14:59:42:28.00,-96.643082,302.154449,133.246658,-96.641777,309.032288,133.901718,-96.135086,304.356842,136.420135,,,
145,1.208333,14:59:42:28.01,-96.645409,302.153870,133.246368,-96.640686,309.031403,133.902283,-96.136162,304.356201,136.419556,,,
146,1.216667,14:59:42:28.02,-96.645943,302.153717,133.247192,-96.640961,309.032715,133.903580,-96.116768,304.354370,136.418961,,,
147,1.225000,14:59:42:28.03,-96.645149,302.154694,133.246460,-96.640617,309.031616,133.902008,-96.132812,304.356628,136.418243,,,
148,1.233333,14:59:42:29.00,-96.645935,302.154053,133.247513,-96.640549,309.031555,133.902374,-96.135544,304.353760,136.420349,,,
149,1.241667,14:59:42:29.01,-96.646210,302.153687,133.247162,-96.642563,309.031738,133.902557,-96.135834,304.355194,136.419220,,,
150,1.250000,14:59:42:29.02,-96.646568,302.154175,133.248199,-96.642616,309.032257,133.902222,-96.117821,304.353851,136.417725,,,
151,1.258333,14:59:42:29.03,-96.643349,302.153625,133.246750,-96.641861,309.033142,133.903000,-96.117378,304.356110,136.419785,,,
152,1.266667,14:59:43:00.00,-96.644196,302.153076,133.247330,-96.640175,309.032837,133.902542,-96.134033,304.356018,136.419037,,,
153,1.275000,14:59:43:00.01,-96.644524,302.154053,133.246643,-96.640984,309.032166,133.902817,-96.136818,304.354584,136.419540,,,
154,1.283333,14:59:43:00.02,-96.645348,302.153656,133.245392,-96.640533,309.031555,133.903076,-96.135284,304.353607,136.418610,,,
155,1.291667,14:59:43:00.03,-96.644920,302.152374,133.246262,-96.640762,309.033142,133.902496,-96.133759,304.353943,136.419113,,,
156,1.300000,14:59:43:01.00,-96.643410,302.153442,133.246536,-96.641197,309.031403,133.902802,-96.134361,304.353699,136.419571,,,
157,1.308333,14:59:43:01.01,-96.643509,302.152893,133.245544,-96.640923,309.032806,133.902969,-96.118668,304.353973,136.419067,,,
158,1.316667,14:59:43:01.02,-96.646950,302.154541,133.247803,-96.640388,309.032043,133.902390,-96.117607,304.355469,136.419098,,,
159,1.325000,14:59:43:01.03,-96.644470,302.154480,133.248123,-96.640434,309.031525,133.902756,-96.117111,304.354248,136.417877,,,
160,1.333333,14:59:43:02.00,-96.643326,302.153687,133.246033,-96.641983,309.032135,133.903107,-96.135849,304.353790,136.419479,,,
161,1.341667,14:59:43:02.01,-96.643921,302.153076,133.247040,-96.639832,309.032043,133.901840,-96.134476,304.354034,136.419861,,,
162,1.350000,14:59:43:02.02,-96.645134,302.154510,133.246964,-96.642471,309.031403,133.902786,-96.135391,304.353485,136.418777,,,
163,1.358333,14:59:43:02.03,-96.646034,302.154175,133.246277,-96.641273,309.030762,133.902100,-96.117592,304.352295,136.418869,,,
164,1.366667,14:59:43:03.00,-96.644043,302.154266,133.246033,-96.642517,309.032043,133.903473,-96.135506,304.355347,136.419937,,,
165,1.375000,14:59:43:03.01,-96.646172,302.153412,133.247284,-96.639793,309.031982,133.901688,-96.136276,304.354156,136.420715,,,
166,1.383333,14:59:43:03.02,-96.646507,302.153290,133.246689,-96.641312,309.032593,133.903259,-96.118248,304.352539,136.418198,,,
167,1.391667,14:59:43:03.03,-96.646599,302.153320,133.246872,-96.641037,309.031830,133.902283,-96.117371,304.354034,136.419815,,,
168,1.400000,14:59:43:04.00,-96.645309,302.153717,133.246063,-96.642860,309.032166,133.902710,-96.116447,304.354767,136.418900,,,
169,1.408333,14:59:43:04.01,-96.644478,302.153107,133.247345,-96.642113,309.032288,133.903534,-96.118202,304.354797,136.420609,,,
170,1.416667,14:59:43:04.02,-96.646164,302.154236,133.247482,-96.641167,309.032501,133.903229,-96.134315,304.354187,136.419922,,,
171,1.425000,14:59:43:04.03,-96.645126,302.153656,133.247528,-96.641716,309.031464,133.902832,-96.136681,304.353058,136.419525,,,
172,1.433333,14:59:43:05.00,-96.644684,302.154266,133.247177,-96.642372,309.031219,133.902802,-96.136421,304.354065,136.420303,,,
173,1.441667,14:59:43:05.01,-96.643227,302.153290,133.247025,-96.641510,309.031189,133.902939,-96.118263,304.352783,136.420105,,,
174,1.450000,14:59:43:05.02,-96.644661,302.152405,133.246536,-96.640511,309.031982,133.902710,-96.135124,304.355347,136.419708,,,
175,1.458333,14:59:43:05.03,-96.644127,302.153046,133.247147,-96.641479,309.031738,133.903152,-96.118217,304.353394,136.420013,,,
176,1.466667,14:59:43:06.00,-96.645195,302.153717,133.246552,-96.642288,309.032257,133.903503,-96.134911,304.356171,136.418961,,,
177,1.475000,14:59:43:06.01,-96.646217,302.154602,133.247665,-96.642067,309.030029,133.902802,-96.135818,304.353821,136.420166,,,
178,1.483333,14:59:43:06.02,-96.645599,302.153198,133.246628,-96.643417,309.032257,133.904190,-96.136322,304.353333,136.419662,,,
179,1.491667,14:59:43:06.03,-96.644966,302.153625,133.246674,-96.642586,309.032288,133.903229,-96.134857,304.352936,136.419205,,,
180,1.500000,14:59:43:07.00,-96.645775,302.153564,133.247635,-96.640488,309.031403,133.903107,-96.133881,304.354126,136.419525,,,
181,1.508333,14:59:43:07.01,-96.645538,302.154175,133.246582,-96.640816,309.031006,133.903824,-96.135696,304.355682,136.419678,,,
182,1.516667,14:59:43:07.02,-96.643791,302.153809,133.247391,-96.641350,309.031311,133.902664,-96.136765,304.355377,136.420303,,,
183,1.525000,14:59:43:07.03,-96.644104,302.153595,133.247452,-96.640419,309.032013,133.903061,-96.118950,304.354095,136.419769,,,
184,1.533333,14:59:43:08.00,-96.644142,302.152863,133.246078,-96.640053,309.031738,133.902725,-96.132774,304.355896,136.419647,,,
185,1.541667,14:59:43:08.01,-96.644371,302.152649,133.247559,-96.640701,309.032043,133.902985,-96.136414,304.354248,136.419388,,,
186,1.550000,14:59:43:08.02,-96.644249,302.153961,133.247711,-96.641068,309.031555,133.901917,-96.135139,304.353668,136.420029,,,
187,1.558333,14:59:43:08.03,-96.646027,302.152496,133.246643,-96.642876,309.031952,133.902527,-96.135643,304.353943,136.419983,,,
188,1.566667,14:59:43:09.00,-96.646347,302.153015,133.248306,-96.641060,309.031464,133.902283,-96.137230,304.354156,136.419235,,,
189,1.575000,14:59:43:09.01,-96.644516,302.154266,133.247269,-96.640305,309.031494,133.902771,-96.117958,304.353821,136.420563,,,
190,1.583333,14:59:43:09.02,-96.646461,302.153503,133.247177,-96.640633,309.032593,133.902771,-96.134338,304.355957,136.419968,,,
191,1.591667,14:59:43:09.03,-96.645767,302.153503,133.247681,-96.640167,309.032104,133.902725,-96.133690,304.354034,136.419388,,,
