Format Version,1.24,Take Name,Take 2026-08-04 03.25.39 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-04 03.25.40.230 ,Capture Start Frame,868362,Total Frames in Take,8622,Total Exported Frames,8622,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1473,12.275000,15:26:58:20.03,-92.000961,311.564270,134.134140,-92.185089,318.437622,134.582291,-92.011627,313.833130,137.286102,,,
1474,12.283333,15:26:58:21.00,-92.003197,311.563446,134.135468,-92.184540,318.438232,134.582596,-92.010513,313.832672,137.286896,,,
1475,12.291667,15:26:58:21.01,-92.002930,311.564178,134.135529,-92.182968,318.438873,134.579620,-92.009224,313.832306,137.286453,,,
1476,12.300000,15:26:58:21.02,-92.002831,311.563721,134.135880,-92.185112,318.438080,134.581451,-92.011459,313.833679,137.287430,,,
1477,12.308333,15:26:58:21.03,-92.003128,311.563385,134.136078,-92.185539,318.438507,134.582382,-92.011620,313.833252,137.287872,,,
1478,12.316667,15:26:58:22.00,-92.001450,311.564789,134.135300,-92.186287,318.437958,134.582596,-92.010429,313.833130,137.286713,,,
1479,12.325000,15:26:58:22.01,-92.002365,311.564270,134.136017,-92.184357,318.437653,134.582458,-92.013329,313.833435,137.285797,,,
1480,12.333333,15:26:58:22.02,-92.002350,311.563690,134.136032,-92.182800,318.438507,134.579300,-92.012230,313.832245,137.285858,,,
1481,12.341667,15:26:58:22.03,-92.001831,311.563568,134.136673,-92.183647,318.437897,134.578949,-92.011330,313.833984,137.287491,,,
1482,12.350000,15:26:58:23.00,-92.003044,311.564789,134.136169,-92.185570,318.437317,134.582245,-92.011520,313.833405,137.287064,,,
1483,12.358333,15:26:58:23.01,-92.001343,311.563507,134.135559,-92.183128,318.438751,134.579697,-92.010155,313.833557,137.287460,,,
1484,12.366667,15:26:58:23.02,-92.002167,311.563629,134.135773,-92.184242,318.438019,134.582657,-92.010513,313.832581,137.287064,,,
1485,12.375000,15:26:58:23.03,-92.003593,311.564056,134.135895,-92.182762,318.438782,134.578522,-92.010765,313.831207,137.286270,,,
1486,12.383333,15:26:58:24.00,-92.004036,311.563080,134.136169,-92.184898,318.437347,134.582825,-92.011681,313.833893,137.286591,,,
1487,12.391667,15:26:58:24.01,-92.002769,311.563263,134.135345,-92.184708,318.437836,134.581894,-92.010674,313.832703,137.287064,,,
1488,12.400000,15:26:58:24.02,-92.001213,311.564301,134.137070,-92.185631,318.437836,134.582596,-92.012024,313.832855,137.286743,,,
1489,12.408333,15:26:58:24.03,-92.001427,311.564026,134.135788,-92.182526,318.438446,134.578812,-92.009506,313.831726,137.286163,,,
1490,12.416667,15:26:58:25.00,-92.002724,311.564606,134.136826,-92.184448,318.437286,134.582443,-92.011147,313.832947,137.286713,,,
1491,12.425000,15:26:58:25.01,-92.002258,311.563690,134.136002,-92.184563,318.438293,134.582474,-92.011780,313.832458,137.287109,,,
1492,12.433333,15:26:58:25.02,-92.003906,311.563934,134.136642,-92.184830,318.438171,134.582932,-92.011627,313.832916,137.286621,,,
1493,12.441667,15:26:58:25.03,-92.001564,311.563660,134.135498,-92.185646,318.437256,134.582306,-92.011757,313.832703,137.287308,,,
1494,12.450000,15:26:58:26.00,-92.000488,311.563812,134.135681,-92.185059,318.438293,134.581879,-92.011955,313.833130,137.287079,,,
1495,12.458333,15:26:58:26.01,-92.003120,311.564270,134.136810,-92.184303,318.438934,134.579834,-92.011429,313.833130,137.286530,,,
1496,12.466667,15:26:58:26.02,-92.001984,311.564423,134.136642,-92.185440,318.437866,134.581589,-92.010704,313.833313,137.287354,,,
1497,12.475000,15:26:58:26.03,-92.001297,311.563751,134.135956,-92.186707,318.438019,134.582291,-92.010132,313.831573,137.285858,,,
1498,12.483333,15:26:58:27.00,-92.001709,311.562836,134.135437,-92.185448,318.438446,134.582123,-92.010780,313.831940,137.286560,,,
1499,12.491667,15:26:58:27.01,-92.001877,311.564301,134.135635,-92.183182,318.437195,134.579117,-92.008881,313.832947,137.287079,,,
1500,12.500000,15:26:58:27.02,-92.001381,311.563904,134.135162,-92.185043,318.437775,134.581512,-92.011269,313.833252,137.286713,,,
1501,12.508333,15:26:58:27.03,-92.003510,311.564484,134.137054,-92.185333,318.438538,134.583008,-92.010818,313.833710,137.286804,,,
1502,12.516667,15:26:58:28.00,-92.002136,311.563660,134.136276,-92.182358,318.438995,134.578201,-92.010582,313.833252,137.286819,,,
1503,12.525000,15:26:58:28.01,-92.001381,311.564728,134.136627,-92.185272,318.439148,134.582428,-92.010345,313.832916,137.286514,,,
1504,12.533333,15:26:58:28.02,-92.002007,311.564911,134.137115,-92.183250,318.438507,134.579361,-92.010300,313.832336,137.287033,,,
1505,12.541667,15:26:58:28.03,-92.001221,311.563782,134.136002,-92.183266,318.438690,134.578690,-92.010811,313.832092,137.285797,,,
1506,12.550000,15:26:58:29.00,-92.002159,311.563812,134.136154,-92.185081,318.437622,134.582489,-92.011612,313.833832,137.287491,,,
1507,12.558333,15:26:58:29.01,-92.004700,311.563965,134.136856,-92.185005,318.438965,134.581924,-92.010078,313.832581,137.286728,,,
1508,12.566667,15:26:58:29.02,-92.003136,311.564301,134.136719,-92.182526,318.438538,134.579300,-92.011795,313.833130,137.287292,,,
1509,12.575000,15:26:58:29.03,-92.001251,311.563446,134.135101,-92.184013,318.438995,134.582626,-92.011696,313.833069,137.286789,,,
1510,12.583333,15:26:59:00.00,-92.003532,311.563934,134.136505,-92.181847,318.438354,134.579422,-92.011093,313.832947,137.287445,,,
1511,12.591667,15:26:59:00.01,-92.002449,311.563934,134.135849,-92.183525,318.438110,134.578613,-92.010643,313.833649,137.286957,,,
1512,12.600000,15:26:59:00.02,-92.002983,311.564026,134.136337,-92.185524,318.438995,134.581589,-92.010818,313.832855,137.286621,,,
1513,12.608333,15:26:59:00.03,-92.001213,311.564270,134.135788,-92.183838,318.437958,134.581696,-92.012062,313.832947,137.287216,,,
1514,12.616667,15:26:59:01.00,-92.000107,311.564026,134.135742,-92.184792,318.437164,134.581192,-92.012360,313.833649,137.287277,,,
1515,12.625000,15:26:59:01.01,-92.003006,311.563416,134.137161,-92.185234,318.439056,134.581284,-92.010124,313.833344,137.286575,,,
1516,12.633333,15:26:59:01.02,-92.003922,311.563629,134.136719,-92.184517,318.439697,134.578674,-92.010162,313.832825,137.286621,,,
1517,12.641667,15:26:59:01.03,-92.002007,311.563477,134.135635,-92.184967,318.438660,134.582108,-92.012444,313.833862,137.287201,,,
1518,12.650000,15:26:59:02.00,-92.001511,311.564392,134.135376,-92.185387,318.439392,134.582230,-92.009987,313.832489,137.287277,,,
1519,12.658333,15:26:59:02.01,-91.998566,311.563538,134.134811,-92.185364,318.439270,134.582809,-92.010986,313.831909,137.287491,,,
1520,12.666667,15:26:59:02.02,-92.003181,311.564026,134.135834,-92.183250,318.439301,134.578018,-92.011108,313.833466,137.287720,,,
1521,12.675000,15:26:59:02.03,-92.001984,311.564484,134.135406,-92.182831,318.439240,134.578339,-92.011093,313.833588,137.287308,,,
1522,12.683333,15:26:59:03.00,-92.002731,311.563782,134.136353,-92.184578,318.439392,134.578644,-92.011024,313.832001,137.286484,,,
1523,12.691667,15:26:59:03.01,-92.001968,311.563538,134.134888,-92.182915,318.439178,134.577148,-92.010635,313.833252,137.287170,,,
1524,12.700000,15:26:59:03.02,-92.001755,311.562836,134.135849,-92.185364,318.438751,134.581833,-92.012108,313.832764,137.287140,,,
1525,12.708333,15:26:59:03.03,-92.002357,311.563599,134.135849,-92.181587,318.438812,134.578506,-92.010971,313.833008,137.287094,,,
1526,12.716667,15:26:59:04.00,-92.001221,311.564148,134.135574,-92.184822,318.438690,134.580841,-92.011742,313.833771,137.287125,,,
1527,12.725000,15:26:59:04.01,-92.001144,311.564484,134.135223,-92.182564,318.439087,134.576721,-92.012459,313.832947,137.287338,,,
1528,12.733333,15:26:59:04.02,-92.001114,311.562958,134.135925,-92.185776,318.439453,134.580536,-92.011574,313.832947,137.287460,,,
1529,12.741667,15:26:59:04.03,-92.002930,311.563171,134.135193,-92.183723,318.439758,134.578186,-92.011436,313.832092,137.286880,,,
1530,12.750000,15:26:59:05.00,-92.003426,311.563599,134.135086,-92.185120,318.439117,134.581619,-92.011276,313.833466,137.287125,,,
1531,12.758333,15:26:59:05.01,-92.002075,311.564178,134.134933,-92.184967,318.439789,134.581848,-92.010582,313.832703,137.286102,,,
1532,12.766667,15:26:59:05.02,-92.003227,311.562744,134.136200,-92.181519,318.439606,134.577972,-92.010651,313.833984,137.286926,,,
1533,12.775000,15:26:59:05.03,-92.000694,311.562958,134.134445,-92.180313,318.438660,134.577972,-92.010078,313.833374,137.286346,,,
1534,12.783333,15:26:59:06.00,-92.001488,311.563599,134.135513,-92.183052,318.439636,134.580032,-92.010185,313.834412,137.286606,,,
1535,12.791667,15:26:59:06.01,-92.000664,311.565125,134.136169,-92.183678,318.439148,134.580307,-92.011383,313.833893,137.287720,,,
1536,12.800000,15:26:59:06.02,-92.000557,311.565125,134.135834,-92.184708,318.439728,134.580521,-92.010612,313.833740,137.286423,,,
1537,12.808333,15:26:59:06.03,-91.999794,311.564575,134.136200,-92.184204,318.439453,134.580811,-92.010170,313.834167,137.286346,,,
1538,12.816667,15:26:59:07.00,-92.001427,311.564514,134.135849,-92.184433,318.440216,134.581711,-92.010406,313.834045,137.287033,,,
1539,12.825000,15:26:59:07.01,-92.001045,311.565430,134.135117,-92.181839,318.439850,134.577682,-92.012436,313.833649,137.287018,,,
1540,12.833333,15:26:59:07.02,-91.999672,311.564026,134.135483,-92.184166,318.439575,134.581177,-92.010689,313.833008,137.287476,,,
1541,12.841667,15:26:59:07.03,-91.999924,311.564423,134.135620,-92.182610,318.440430,134.577881,-92.010826,313.833984,137.286911,,,
1542,12.850000,15:26:59:08.00,-92.001877,311.564850,134.135040,-92.184921,318.439667,134.580795,-92.010048,313.833099,137.286301,,,
1543,12.858333,15:26:59:08.01,-92.002533,311.565460,134.136642,-92.182404,318.440277,134.577423,-92.008362,313.834106,137.286728,,,
1544,12.866667,15:26:59:08.02,-92.001228,311.564972,134.135391,-92.185143,318.439636,134.581406,-92.010185,313.833313,137.285736,,,
1545,12.875000,15:26:59:08.03,-92.001915,311.564423,134.135727,-92.184273,318.440491,134.580261,-92.010506,313.833221,137.286530,,,
1546,12.883333,15:26:59:09.00,-92.003212,311.565063,134.135880,-92.181747,318.440521,134.578476,-92.010719,313.832855,137.286346,,,
1547,12.891667,15:26:59:09.01,-92.003807,311.564331,134.135956,-92.185081,318.440521,134.581558,-92.010574,313.833893,137.286148,,,
1548,12.900000,15:26:59:09.02,-92.002579,311.565216,134.135468,-92.180847,318.439636,134.577530,-92.010323,313.833466,137.286301,,,
1549,12.908333,15:26:59:09.03,-92.003014,311.565552,134.136337,-92.181595,318.439331,134.577347,-92.010208,313.834229,137.286453,,,
1550,12.916667,15:26:59:10.00,-92.001846,311.563721,134.135345,-92.182457,318.441010,134.577927,-92.010612,313.832855,137.286682,,,
1551,12.925000,15:26:59:10.01,-92.003296,311.563477,134.136597,-92.183914,318.439026,134.579605,-92.010551,313.833344,137.287109,,,
1552,12.933333,15:26:59:10.02,-92.000755,311.563812,134.135193,-92.182770,318.439636,134.577866,-92.009781,313.833710,137.286972,,,
1553,12.941667,15:26:59:10.03,-92.000488,311.563843,134.135788,-92.183891,318.440155,134.581329,-92.010109,313.832764,137.287018,,,
1554,12.950000,15:26:59:11.00,-92.000595,311.563995,134.135971,-92.180275,318.439026,134.576828,-92.009628,313.831909,137.286194,,,
1555,12.958333,15:26:59:11.01,-91.999985,311.563080,134.135468,-92.181572,318.438538,134.579727,-92.010239,313.833130,137.287064,,,
1556,12.966667,15:26:59:11.02,-92.000481,311.562836,134.135574,-92.181923,318.438934,134.580566,-92.007187,313.832428,137.286407,,,
1557,12.975000,15:26:59:11.03,-92.000725,311.564026,134.136734,-92.181000,318.439545,134.579163,-92.009438,313.833344,137.286819,,,
1558,12.983333,15:26:59:12.00,-92.001350,311.563995,134.135101,-92.183022,318.439697,134.580383,-92.008331,313.834229,137.287430,,,
1559,12.991667,15:26:59:12.01,-92.000641,311.564880,134.136551,-92.181847,318.440094,134.577316,-92.009010,313.833893,137.286499,,,
1560,13.000000,15:26:59:12.02,-92.002998,311.565460,134.136978,-92.182137,318.439301,134.577606,-92.009918,313.834045,137.286957,,,
1561,13.008333,15:26:59:12.03,-92.001549,311.564972,134.135895,-92.183067,318.438629,134.579483,-92.010582,313.834656,137.287033,,,
1562,13.016667,15:26:59:13.00,-92.001968,311.565460,134.136414,-92.182762,318.440735,134.576553,-92.010880,313.834808,137.287369,,,
1563,13.025000,15:26:59:13.01,-92.001534,311.564941,134.135025,-92.186203,318.441284,134.581436,-92.011055,313.835693,137.287277,,,
1564,13.033333,15:26:59:13.02,-92.002960,311.564911,134.135574,-92.184990,318.441284,134.581955,-92.011421,313.834686,137.286926,,,
1565,13.041667,15:26:59:13.03,-92.002197,311.566223,134.136246,-92.184906,318.440613,134.581238,-92.010406,313.834290,137.285873,,,
1566,13.050000,15:26:59:14.00,-92.003098,311.565369,134.136337,-92.184235,318.440186,134.581161,-92.010864,313.834381,137.286560,,,
1567,13.058333,15:26:59:14.01,-92.001244,311.565186,134.136551,-92.182724,318.439606,134.578293,-92.010727,313.835022,137.287491,,,
1568,13.066667,15:26:59:14.02,-92.001938,311.564636,134.136932,-92.183304,318.440002,134.581055,-92.009415,313.833344,137.286697,,,
1569,13.075000,15:26:59:14.03,-91.999702,311.564301,134.135818,-92.179779,318.438660,134.577866,-92.011635,313.834229,137.287216,,,
1570,13.083333,15:26:59:15.00,-92.002426,311.564148,134.136642,-92.179695,318.438751,134.577682,-92.010635,313.833801,137.287003,,,
1571,13.091667,15:26:59:15.01,-92.000687,311.563171,134.136017,-92.181709,318.437653,134.579941,-92.010445,313.833160,137.287155,,,
1572,13.100000,15:26:59:15.02,-92.000252,311.563324,134.136230,-92.181648,318.437592,134.577911,-92.009979,313.831818,137.286957,,,
1573,13.108333,15:26:59:15.03,-92.001984,311.562408,134.136414,-92.183357,318.438019,134.580811,-92.009590,313.830444,137.287033,,,
1574,13.116667,15:26:59:16.00,-92.001221,311.562286,134.135788,-92.182663,318.436981,134.580582,-92.010872,313.832123,137.287567,,,
1575,13.125000,15:26:59:16.01,-91.999115,311.562714,134.134995,-92.180008,318.436096,134.578186,-92.009392,313.830536,137.287277,,,
1576,13.133333,15:26:59:16.02,-92.000893,311.563110,134.136276,-92.183426,318.436981,134.581329,-92.010094,313.831268,137.287170,,,
1577,13.141667,15:26:59:16.03,-92.002380,311.562744,134.137527,-92.183632,318.437927,134.579544,-92.010925,313.832153,137.287689,,,
1578,13.150000,15:26:59:17.00,-92.000862,311.563721,134.136551,-92.181793,318.437469,134.576996,-92.012390,313.832458,137.288040,,,
1579,13.158333,15:26:59:17.01,-92.002090,311.563171,134.136353,-92.183685,318.439087,134.578354,-92.012444,313.832458,137.286987,,,
1580,13.166667,15:26:59:17.02,-92.004646,311.563690,134.138733,-92.184433,318.438232,134.582169,-92.010971,313.833130,137.287766,,,
1581,13.175000,15:26:59:17.03,-92.003395,311.564026,134.137787,-92.184166,318.438873,134.582062,-92.011597,313.833160,137.288010,,,
1582,13.183333,15:26:59:18.00,-92.001846,311.564575,134.136246,-92.182365,318.440643,134.578384,-92.010979,313.833710,137.287445,,,
1583,13.191667,15:26:59:18.01,-92.003265,311.565308,134.138336,-92.183769,318.439911,134.580780,-92.011826,313.833405,137.288376,,,
1584,13.200000,15:26:59:18.02,-92.003883,311.565613,134.137268,-92.184402,318.440186,134.582474,-92.010918,313.835297,137.288803,,,
1585,13.208333,15:26:59:18.03,-92.004166,311.567291,134.138809,-92.181816,318.441711,134.579803,-92.010986,313.835236,137.288330,,,
1586,13.216667,15:26:59:19.00,-92.001785,311.566345,134.137314,-92.182770,318.441406,134.579346,-92.009644,313.835297,137.288177,,,
1587,13.225000,15:26:59:19.01,-92.003220,311.567688,134.139023,-92.184128,318.441406,134.581970,-92.010033,313.836060,137.289001,,,
1588,13.233333,15:26:59:19.02,-92.002632,311.566101,134.137909,-92.168381,318.436920,134.573151,-92.010201,313.835144,137.288361,,,
1589,13.241667,15:26:59:19.03,-92.002892,311.565674,134.138168,-92.181702,318.441498,134.582443,-92.009720,313.834930,137.288300,,,
1590,13.250000,15:26:59:20.00,-92.003098,311.565430,134.137909,-92.183800,318.439972,134.582031,-92.009750,313.834534,137.288086,,,
1591,13.258333,15:26:59:20.01,-92.001190,311.564789,134.139328,-92.184082,318.439545,134.582672,-92.010323,313.833344,137.288239,,,
1592,13.266667,15:26:59:20.02,-92.001953,311.565399,134.138351,-92.182961,318.439789,134.583252,-92.010811,313.834198,137.289078,,,
1593,13.275000,15:26:59:20.03,-92.002831,311.565552,134.138916,-92.181778,318.439636,134.582977,-92.009491,313.832977,137.288620,,,
1594,13.283333,15:26:59:21.00,-92.004051,311.566010,134.137344,-92.182137,318.439026,134.582352,-92.009308,313.834656,137.288361,,,
1595,13.291667,15:26:59:21.01,-92.002312,311.563934,134.138474,-92.183273,318.438599,134.582108,-92.011353,313.833008,137.289108,,,
1596,13.300000,15:26:59:21.02,-92.001709,311.563354,134.138336,-92.182831,318.437775,134.582489,-92.011322,313.832458,137.288910,,,
1597,13.308333,15:26:59:21.03,-92.002068,311.563202,134.138412,-92.181107,318.438965,134.579498,-92.009842,313.831512,137.287720,,,
1598,13.316667,15:26:59:22.00,-92.004410,311.563019,134.137756,-92.181061,318.437561,134.578247,-92.011887,313.831482,137.288422,,,
1599,13.325000,15:26:59:22.01,-92.003593,311.564484,134.137543,-92.181816,318.437225,134.578033,-92.012527,313.832916,137.288269,,,
1600,13.333333,15:26:59:22.02,-92.004059,311.564453,134.138840,-92.183594,318.439331,134.580643,-92.009422,313.832214,137.287140,,,
1601,13.341667,15:26:59:22.03,-92.003929,311.564911,134.137543,-92.183563,318.439697,134.580750,-92.012108,313.834167,137.287552,,,
1602,13.350000,15:26:59:23.00,-92.002373,311.565308,134.136612,-92.183342,318.440308,134.581375,-92.010452,313.834839,137.287903,,,
1603,13.358333,15:26:59:23.01,-92.001991,311.565582,134.136856,-92.181740,318.440765,134.576721,-92.011276,313.835724,137.288467,,,
1604,13.366667,15:26:59:23.02,-92.004303,311.565918,134.137772,-92.183556,318.440674,134.577744,-92.011452,313.835083,137.287720,,,
1605,13.375000,15:26:59:23.03,-92.004059,311.566010,134.136459,-92.179993,318.439880,134.576614,-92.011253,313.835602,137.287399,,,
1606,13.383333,15:26:59:24.00,-92.002068,311.566223,134.135559,-92.182327,318.440643,134.580368,-92.011833,313.835419,137.287521,,,
1607,13.391667,15:26:59:24.01,-92.000160,311.566132,134.136536,-92.180809,318.441406,134.576492,-92.011551,313.835510,137.287567,,,
1608,13.400000,15:26:59:24.02,-91.999565,311.565491,134.136612,-92.177475,318.440002,134.576340,-92.009605,313.836029,137.286682,,,
1609,13.408333,15:26:59:24.03,-91.999405,311.564758,134.136871,-92.180687,318.440155,134.579529,-92.010048,313.835541,137.286560,,,
1610,13.416667,15:26:59:25.00,-92.000130,311.565216,134.136383,-92.179459,318.440094,134.577362,-92.009628,313.834442,137.286514,,,
1611,13.425000,15:26:59:25.01,-92.001953,311.565918,134.136948,-92.182159,318.439545,134.579620,-92.009712,313.834900,137.287567,,,
1612,13.433333,15:26:59:25.02,-92.001770,311.564636,134.136841,-92.181732,318.438934,134.579987,-92.010620,313.834900,137.288177,,,
1613,13.441667,15:26:59:25.03,-92.002678,311.564972,134.137360,-92.181946,318.438568,134.580124,-92.011063,313.834381,137.287460,,,
1614,13.450000,15:26:59:26.00,-92.001122,311.564087,134.136658,-92.181488,318.438934,134.578125,-92.010376,313.833252,137.286728,,,
1615,13.458333,15:26:59:26.01,-92.002090,311.563965,134.136612,-92.181709,318.438568,134.578827,-92.010696,313.832367,137.287582,,,
1616,13.466667,15:26:59:26.02,-92.001343,311.564178,134.136200,-92.181435,318.438660,134.578125,-92.011536,313.832764,137.287552,,,
1617,13.475000,15:26:59:26.03,-92.001907,311.564117,134.136795,-92.184898,318.438721,134.580399,-92.012428,313.832672,137.286331,,,
1618,13.483333,15:26:59:27.00,-92.003914,311.562744,134.136551,-92.183083,318.437958,134.578171,-92.012337,313.832550,137.288071,,,
1619,13.491667,15:26:59:27.01,-92.003418,311.563171,134.136383,-92.184242,318.437195,134.580231,-92.011925,313.830872,137.287064,,,
1620,13.500000,15:26:59:27.02,-92.003700,311.563354,134.137207,-92.185272,318.437775,134.580917,-92.012405,313.831696,137.286484,,,
1621,13.508333,15:26:59:27.03,-92.002708,311.563812,134.137344,-92.182060,318.437073,134.578079,-92.013290,313.832428,137.286453,,,
1622,13.516667,15:26:59:28.00,-92.003876,311.563751,134.138077,-92.183174,318.439117,134.577530,-92.011978,313.833130,137.286896,,,
1623,13.525000,15:26:59:28.01,-92.003685,311.563568,134.136963,-92.182137,318.439240,134.578674,-92.011192,313.834167,137.287155,,,
1624,13.533333,15:26:59:28.02,-92.000969,311.564301,134.138641,-92.181328,318.440704,134.578094,-92.011536,313.834625,137.287323,,,
1625,13.541667,15:26:59:28.03,-92.000046,311.564545,134.136078,-92.184029,318.440094,134.580307,-92.009644,313.834076,137.286041,,,
1626,13.550000,15:26:59:29.00,-92.001282,311.565338,134.135666,-92.182365,318.439850,134.576553,-92.011032,313.834290,137.286621,,,
1627,13.558333,15:26:59:29.01,-92.001961,311.566467,134.135269,-92.185715,318.440277,134.579163,-92.010422,313.833557,137.285202,,,
1628,13.566667,15:26:59:29.02,-92.002693,311.566010,134.135147,-92.184486,318.439697,134.580307,-92.011887,313.834717,137.286560,,,
1629,13.575000,15:26:59:29.03,-92.001328,311.566956,134.136856,-92.182076,318.441833,134.578323,-92.010002,313.836426,137.287735,,,
1630,13.583333,15:27:00:00.00,-92.000687,311.569305,134.138809,-92.181480,318.446442,134.580093,-92.008392,313.839996,137.288971,,,
1631,13.591667,15:27:00:00.01,-91.998344,311.571442,134.138031,-92.182907,318.447876,134.582657,-92.009148,313.842560,137.288452,,,
1632,13.600000,15:27:00:00.02,-92.001770,311.572876,134.138596,-92.181252,318.448700,134.579956,-92.009933,313.843750,137.288086,,,
1633,13.608333,15:27:00:00.03,-92.003281,311.569550,134.137970,-92.183037,318.445465,134.577927,-92.010971,313.840088,137.286667,,,
1634,13.616667,15:27:00:01.00,-92.005249,311.567474,134.136642,-92.185524,318.441650,134.578064,-92.013664,313.837280,137.288361,,,
1635,13.625000,15:27:00:01.01,-92.005005,311.563721,134.135788,-92.185104,318.436859,134.577866,-92.014732,313.830811,137.285583,,,
1636,13.633333,15:27:00:01.02,-92.007271,311.562103,134.136139,-92.185692,318.436371,134.578842,-92.015007,313.827423,137.285645,,,
1637,13.641667,15:27:00:01.03,-92.001701,311.561157,134.134689,-92.185280,318.435547,134.581497,-92.013718,313.829559,137.286163,,,
1638,13.650000,15:27:00:02.00,-92.002930,311.564056,134.137253,-92.182228,318.437897,134.578537,-92.011520,313.832062,137.286621,,,
1639,13.658333,15:27:00:02.01,-92.000595,311.565155,134.138123,-92.184349,318.441284,134.583878,-92.008667,313.835663,137.288193,,,
1640,13.666667,15:27:00:02.02,-92.000076,311.564423,134.138489,-92.183319,318.441742,134.583633,-92.008400,313.835846,137.288925,,,
1641,13.675000,15:27:00:02.03,-92.001770,311.563751,134.138733,-92.181305,318.438995,134.579956,-92.009811,313.834290,137.289291,,,
1642,13.683333,15:27:00:03.00,-92.001274,311.560211,134.137589,-92.183342,318.435120,134.580368,-92.009956,313.828644,137.287445,,,
1643,13.691667,15:27:00:03.01,-92.002510,311.555634,134.135849,-92.183731,318.429626,134.581375,-92.010506,313.824249,137.285965,,,
1644,13.700000,15:27:00:03.02,-92.003967,311.555634,134.134964,-92.181084,318.430481,134.579453,-92.011833,313.824036,137.286453,,,
1645,13.708333,15:27:00:03.03,-92.001076,311.557678,134.134552,-92.180954,318.433044,134.579147,-92.009613,313.825836,137.284927,,,
1646,13.716667,15:27:00:04.00,-91.999924,311.562500,134.136292,-92.182045,318.437012,134.580856,-92.009377,313.830750,137.286575,,,
1647,13.725000,15:27:00:04.01,-91.999916,311.566711,134.138077,-92.182144,318.442596,134.580200,-92.008926,313.835815,137.288483,,,
1648,13.733333,15:27:00:04.02,-92.000389,311.568695,134.139389,-92.180710,318.445190,134.580704,-92.009384,313.839630,137.289200,,,
1649,13.741667,15:27:00:04.03,-92.001320,311.568542,134.138092,-92.180710,318.444885,134.580750,-92.010017,313.839417,137.289398,,,
1650,13.750000,15:27:00:05.00,-91.999451,311.566681,134.137558,-92.183228,318.442261,134.582962,-92.010078,313.835754,137.288925,,,
1651,13.758333,15:27:00:05.01,-92.001839,311.564423,134.135330,-92.184715,318.439972,134.583176,-92.011627,313.834167,137.286972,,,
1652,13.766667,15:27:00:05.02,-92.003876,311.564362,134.134689,-92.183838,318.439087,134.579376,-92.014145,313.832703,137.285538,,,
1653,13.775000,15:27:00:05.03,-92.002838,311.566010,134.135086,-92.184868,318.440186,134.578033,-92.013969,313.834229,137.286453,,,
1654,13.783333,15:27:00:06.00,-92.002327,311.567535,134.137405,-92.187050,318.441315,134.583588,-92.012230,313.836731,137.286942,,,
1655,13.791667,15:27:00:06.01,-92.000549,311.569855,134.139191,-92.184814,318.443970,134.583664,-92.011459,313.839691,137.288910,,,
1656,13.800000,15:27:00:06.02,-92.002319,311.570038,134.138855,-92.183189,318.444977,134.583755,-92.008781,313.840424,137.288025,,,
1657,13.808333,15:27:00:06.03,-92.000717,311.568268,134.137909,-92.182503,318.442780,134.583282,-92.008904,313.839264,137.288712,,,
1658,13.816667,15:27:00:07.00,-91.999893,311.565857,134.136810,-92.182060,318.440521,134.582825,-92.009506,313.835327,137.288010,,,
1659,13.825000,15:27:00:07.01,-92.000710,311.563080,134.136169,-92.182541,318.436890,134.582535,-92.010330,313.830658,137.286789,,,
1660,13.833333,15:27:00:07.02,-92.002960,311.561646,134.136902,-92.180878,318.435944,134.579376,-92.011116,313.830414,137.286209,,,
1661,13.841667,15:27:00:07.03,-92.002510,311.560669,134.135620,-92.184166,318.435150,134.583328,-92.010979,313.830475,137.287445,,,
1662,13.850000,15:27:00:08.00,-92.001648,311.561432,134.137756,-92.182152,318.436096,134.581345,-92.009903,313.830811,137.287766,,,
1663,13.858333,15:27:00:08.01,-92.001892,311.563293,134.138260,-92.183319,318.437256,134.583572,-92.008759,313.832214,137.289215,,,
1664,13.866667,15:27:00:08.02,-91.999931,311.563934,134.139465,-92.180748,318.437561,134.581116,-92.008347,313.832336,137.289612,,,
1665,13.875000,15:27:00:08.03,-91.996819,311.561981,134.138916,-92.180099,318.435944,134.581589,-92.008568,313.830933,137.288605,,,
1666,13.883333,15:27:00:09.00,-92.000290,311.560547,134.136780,-92.181412,318.435181,134.579254,-92.010452,313.829193,137.287582,,,
1667,13.891667,15:27:00:09.01,-92.002213,311.559448,134.136246,-92.185730,318.433502,134.582993,-92.012650,313.828522,137.287430,,,
1668,13.900000,15:27:00:09.02,-92.006744,311.560455,134.136658,-92.184975,318.435577,134.580399,-92.012550,313.829407,137.287048,,,
1669,13.908333,15:27:00:09.03,-92.004219,311.563049,134.137558,-92.185005,318.436035,134.581894,-92.013153,313.832245,137.287598,,,
1670,13.916667,15:27:00:10.00,-92.002411,311.565460,134.137421,-92.183891,318.440369,134.580643,-92.011620,313.834900,137.288742,,,
1671,13.925000,15:27:00:10.01,-92.003998,311.566986,134.138916,-92.183617,318.442841,134.580048,-92.011154,313.838196,137.289230,,,
