Format Version,1.24,Take Name,Take 2026-08-04 03.50.03 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-04 03.50.04.278 ,Capture Start Frame,1044046,Total Frames in Take,7172,Total Exported Frames,7172,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
64,0.533333,15:51:11:00.00,-92.019348,311.557159,134.103577,-92.195572,318.427185,134.549850,-92.022636,313.827301,137.261368,,,
65,0.541667,15:51:11:00.01,-92.020447,311.556061,134.102844,-92.194954,318.425873,134.549500,-92.021889,313.826813,137.260651,,,
66,0.550000,15:51:11:00.02,-92.020210,311.557068,134.103607,-92.195343,318.427673,134.549713,-92.021698,313.827240,137.260666,,,
67,0.558333,15:51:11:00.03,-92.019562,311.557343,134.104599,-92.195061,318.427612,134.549225,-92.022156,313.827423,137.261093,,,
68,0.566667,15:51:11:01.00,-92.017403,311.556885,134.103851,-92.192230,318.427063,134.547058,-92.021042,313.825928,137.260422,,,
69,0.575000,15:51:11:01.01,-92.017555,311.557312,134.103149,-92.192017,318.427765,134.545654,-92.023376,313.827240,137.261337,,,
70,0.583333,15:51:11:01.02,-92.017937,311.556854,134.102982,-92.194168,318.427917,134.546844,-92.020645,313.826477,137.261017,,,
71,0.591667,15:51:11:01.03,-92.020866,311.557068,134.102631,-92.192169,318.427277,134.546143,-92.021530,313.826935,137.261124,,,
72,0.600000,15:51:11:02.00,-92.018387,311.557373,134.102005,-92.194870,318.427216,134.549194,-92.022652,313.826263,137.261703,,,
73,0.608333,15:51:11:02.01,-92.016327,311.557373,134.104187,-92.192856,318.427643,134.546738,-92.022530,313.826172,137.261337,,,
74,0.616667,15:51:11:02.02,-92.017418,311.557587,134.103638,-92.195694,318.426880,134.548492,-92.021812,313.826721,137.261414,,,
75,0.625000,15:51:11:02.03,-92.018410,311.557220,134.103210,-92.194336,318.427826,134.548798,-92.020836,313.825958,137.261551,,,
76,0.633333,15:51:11:03.00,-92.017311,311.557007,134.103058,-92.192566,318.427429,134.545288,-92.020950,313.826935,137.262085,,,
77,0.641667,15:51:11:03.01,-92.016991,311.557281,134.102219,-92.194588,318.427979,134.548218,-92.022079,313.826385,137.260651,,,
78,0.650000,15:51:11:03.02,-92.018494,311.557281,134.104324,-92.194183,318.427002,134.549637,-92.022354,313.825714,137.261230,,,
79,0.658333,15:51:11:03.03,-92.019043,311.557159,134.103104,-92.192146,318.426880,134.546127,-92.022789,313.827209,137.261856,,,
80,0.666667,15:51:11:04.00,-92.018578,311.557007,134.102448,-92.194344,318.426819,134.545959,-92.023384,313.826447,137.261383,,,
81,0.675000,15:51:11:04.01,-92.018219,311.557495,134.103485,-92.195122,318.426422,134.549133,-92.022079,313.826599,137.260757,,,
82,0.683333,15:51:11:04.02,-92.018211,311.557159,134.103699,-92.192673,318.426788,134.548828,-92.021973,313.826813,137.261063,,,
83,0.691667,15:51:11:04.03,-92.017670,311.557556,134.103256,-92.194786,318.428619,134.549942,-92.022346,313.826538,137.261551,,,
84,0.700000,15:51:11:05.00,-92.018097,311.557953,134.103943,-92.194420,318.426605,134.548599,-92.022690,313.827026,137.261536,,,
85,0.708333,15:51:11:05.01,-92.019058,311.556854,134.103821,-92.195175,318.427765,134.548737,-92.021255,313.826477,137.260788,,,
86,0.716667,15:51:11:05.02,-92.018059,311.557098,134.103638,-92.194557,318.428162,134.550293,-92.021957,313.826813,137.261185,,,
87,0.725000,15:51:11:05.03,-92.019287,311.557861,134.103333,-92.191841,318.427673,134.546555,-92.022179,313.826843,137.260559,,,
88,0.733333,15:51:11:06.00,-92.018204,311.558167,134.103012,-92.192368,318.427094,134.545731,-92.024055,313.826233,137.261230,,,
89,0.741667,15:51:11:06.01,-92.018143,311.556763,134.102692,-92.192665,318.427032,134.544983,-92.022324,313.826172,137.261429,,,
90,0.750000,15:51:11:06.02,-92.018402,311.557404,134.103287,-92.192200,318.427826,134.545761,-92.022148,313.827393,137.260574,,,
91,0.758333,15:51:11:06.03,-92.016670,311.557007,134.103073,-92.192635,318.428070,134.545273,-92.021957,313.826904,137.260696,,,
92,0.766667,15:51:11:07.00,-92.019310,311.557739,134.102325,-92.191986,318.427765,134.546204,-92.023239,313.826355,137.260696,,,
93,0.775000,15:51:11:07.01,-92.018768,311.556732,134.103134,-92.193184,318.428467,134.546326,-92.022537,313.827087,137.261444,,,
94,0.783333,15:51:11:07.02,-92.018661,311.557007,134.103668,-92.195160,318.427551,134.548264,-92.022499,313.826721,137.261551,,,
95,0.791667,15:51:11:07.03,-92.017326,311.557159,134.103439,-92.192642,318.427490,134.546310,-92.021660,313.827087,137.261017,,,
96,0.800000,15:51:11:08.00,-92.016876,311.557373,134.103073,-92.193764,318.426239,134.548920,-92.022232,313.828003,137.261429,,,
97,0.808333,15:51:11:08.01,-92.018814,311.558044,134.102432,-92.193611,318.427124,134.549255,-92.022186,313.827271,137.260147,,,
98,0.816667,15:51:11:08.02,-92.017563,311.555725,134.103180,-92.193115,318.427277,134.548386,-92.020950,313.826447,137.260483,,,
99,0.825000,15:51:11:08.03,-92.017754,311.556488,134.102325,-92.193939,318.427795,134.548828,-92.021538,313.826538,137.260620,,,
100,0.833333,15:51:11:09.00,-92.019379,311.557373,134.104202,-92.194626,318.426971,134.550232,-92.022682,313.827240,137.260742,,,
101,0.841667,15:51:11:09.01,-92.018211,311.557281,134.102921,-92.195633,318.428192,134.549530,-92.022789,313.826019,137.261536,,,
102,0.850000,15:51:11:09.02,-92.020393,311.556519,134.102707,-92.193428,318.427155,134.549194,-92.022499,313.826172,137.260269,,,
103,0.858333,15:51:11:09.03,-92.019066,311.555847,134.103561,-92.193924,318.426239,134.549179,-92.033806,313.829102,137.253494,,,
104,0.866667,15:51:11:10.00,-92.018456,311.556580,134.103958,-92.193947,318.427002,134.546906,-92.022667,313.825928,137.259567,,,
105,0.875000,15:51:11:10.01,-92.017807,311.556549,134.103653,-92.191322,318.426666,134.544891,-92.022682,313.826904,137.260864,,,
106,0.883333,15:51:11:10.02,-92.020348,311.557007,134.104843,-92.194794,318.426361,134.549866,-92.022003,313.826904,137.261108,,,
107,0.891667,15:51:11:10.03,-92.019638,311.557861,134.103348,-92.194519,318.427002,134.548264,-92.021271,313.826416,137.260895,,,
108,0.900000,15:51:11:11.00,-92.018272,311.556946,134.104431,-92.193794,318.427155,134.549225,-92.021767,313.826019,137.260788,,,
109,0.908333,15:51:11:11.01,-92.016632,311.556183,134.102600,-92.194244,318.426910,134.548996,-92.023041,313.826782,137.260620,,,
110,0.916667,15:51:11:11.02,-92.020409,311.557281,134.102692,-92.192772,318.426453,134.545990,-92.022202,313.826172,137.261932,,,
111,0.925000,15:51:11:11.03,-92.019821,311.557404,134.103241,-92.195335,318.426575,134.549240,-92.023163,313.826294,137.260681,,,
112,0.933333,15:51:11:12.00,-92.019455,311.557068,134.103302,-92.193779,318.427063,134.546188,-92.021652,313.826447,137.261185,,,
113,0.941667,15:51:11:12.01,-92.019272,311.557159,134.103973,-92.192009,318.425903,134.545654,-92.021545,313.826935,137.261276,,,
114,0.950000,15:51:11:12.02,-92.016533,311.555695,134.102890,-92.194122,318.425629,134.549011,-92.022690,313.826050,137.260803,,,
115,0.958333,15:51:11:12.03,-92.019119,311.557434,134.103363,-92.192642,318.426392,134.549423,-92.021660,313.825897,137.260025,,,
116,0.966667,15:51:11:13.00,-92.018929,311.556000,134.103897,-92.192993,318.426483,134.547180,-92.022255,313.826447,137.261642,,,
117,0.975000,15:51:11:13.01,-92.016510,311.556274,134.102570,-92.192459,318.427216,134.544785,-92.022247,313.826538,137.261169,,,
118,0.983333,15:51:11:13.02,-92.017914,311.555542,134.103745,-92.192017,318.426697,134.546112,-92.022125,313.826111,137.260773,,,
119,0.991667,15:51:11:13.03,-92.018570,311.556183,134.103317,-92.194038,318.426910,134.549606,-92.021843,313.827332,137.261230,,,
120,1.000000,15:51:11:14.00,-92.018875,311.555298,134.103622,-92.191849,318.426666,134.546127,-92.021667,313.826202,137.260925,,,
121,1.008333,15:51:11:14.01,-92.018547,311.555847,134.103348,-92.194954,318.426636,134.548172,-92.021736,313.826996,137.261398,,,
122,1.016667,15:51:11:14.02,-92.019157,311.556976,134.103607,-92.191902,318.426453,134.545120,-92.021248,313.826996,137.260834,,,
123,1.025000,15:51:11:14.03,-92.018547,311.556427,134.103210,-92.194901,318.426575,134.548584,-92.022079,313.825867,137.260651,,,
124,1.033333,15:51:11:15.00,-92.018303,311.556091,134.103745,-92.195099,318.426941,134.549408,-92.022346,313.826355,137.260941,,,
125,1.041667,15:51:11:15.01,-92.016769,311.555817,134.102844,-92.193237,318.426300,134.545593,-92.022118,313.826172,137.261093,,,
126,1.050000,15:51:11:15.02,-92.019188,311.557281,134.104309,-92.194366,318.426239,134.548676,-92.022499,313.827362,137.260666,,,
127,1.058333,15:51:11:15.03,-92.019119,311.555237,134.103882,-92.193169,318.427399,134.546478,-92.023430,313.825745,137.260757,,,
128,1.066667,15:51:11:16.00,-92.019089,311.555359,134.103806,-92.195457,318.427368,134.549103,-92.022949,313.825714,137.260376,,,
129,1.075000,15:51:11:16.01,-92.019691,311.557129,134.103531,-92.193222,318.427338,134.548553,-92.022987,313.825623,137.261307,,,
130,1.083333,15:51:11:16.02,-92.016106,311.556305,134.102280,-92.192497,318.425720,134.548676,-92.023247,313.826904,137.260925,,,
131,1.091667,15:51:11:16.03,-92.017853,311.554840,134.103500,-92.192200,318.426392,134.546600,-92.022209,313.825775,137.260681,,,
132,1.100000,15:51:11:17.00,-92.019798,311.556732,134.104584,-92.193115,318.427032,134.546448,-92.022827,313.827057,137.261246,,,
133,1.108333,15:51:11:17.01,-92.019997,311.556458,134.103760,-92.192398,318.425934,134.545792,-92.023041,313.825745,137.260635,,,
134,1.116667,15:51:11:17.02,-92.020409,311.556885,134.103683,-92.192307,318.427216,134.545761,-92.021782,313.826691,137.260513,,,
135,1.125000,15:51:11:17.03,-92.018768,311.557068,134.104065,-92.193542,318.427429,134.548782,-92.023102,313.826263,137.260651,,,
136,1.133333,15:51:11:18.00,-92.019386,311.556732,134.103973,-92.193115,318.426392,134.546585,-92.022820,313.826324,137.260788,,,
137,1.141667,15:51:11:18.01,-92.017593,311.556458,134.102814,-92.195236,318.427155,134.548187,-92.021515,313.826538,137.261642,,,
138,1.150000,15:51:11:18.02,-92.016197,311.555847,134.102478,-92.192924,318.426422,134.545609,-92.021835,313.826080,137.261139,,,
139,1.158333,15:51:11:18.03,-92.020157,311.556671,134.103821,-92.193924,318.427338,134.548538,-92.022118,313.827209,137.261871,,,
140,1.166667,15:51:11:19.00,-92.019974,311.557312,134.103409,-92.192169,318.426666,134.546249,-92.020378,313.826447,137.261169,,,
141,1.175000,15:51:11:19.01,-92.016327,311.556458,134.102051,-92.193657,318.426544,134.548065,-92.021835,313.825592,137.259811,,,
142,1.183333,15:51:11:19.02,-92.017105,311.556885,134.102386,-92.193848,318.427979,134.549240,-92.022308,313.826813,137.260406,,,
143,1.191667,15:51:11:19.03,-92.017662,311.557281,134.103439,-92.191139,318.426544,134.545227,-92.020866,313.826263,137.260361,,,
144,1.200000,15:51:11:20.00,-92.017944,311.556183,134.102737,-92.192284,318.426910,134.545486,-92.021301,313.826630,137.261505,,,
145,1.208333,15:51:11:20.01,-92.018150,311.556488,134.103531,-92.194458,318.427094,134.548325,-92.022186,313.826691,137.260361,,,
146,1.216667,15:51:11:20.02,-92.016479,311.556580,134.102005,-92.193092,318.426514,134.548538,-92.020935,313.825897,137.260361,,,
147,1.225000,15:51:11:20.03,-92.016289,311.556274,134.103195,-92.190857,318.426575,134.545425,-92.021454,313.825989,137.260925,,,
148,1.233333,15:51:11:21.00,-92.016853,311.556274,134.102875,-92.191338,318.427338,134.545334,-92.021980,313.826294,137.260544,,,
149,1.241667,15:51:11:21.01,-92.019958,311.556763,134.103470,-92.191193,318.426147,134.545471,-92.021606,313.826416,137.261627,,,
150,1.250000,15:51:11:21.02,-92.017883,311.556641,134.102890,-92.193634,318.426025,134.548203,-92.021843,313.825592,137.260834,,,
151,1.258333,15:51:11:21.03,-92.017868,311.556396,134.102600,-92.192879,318.426086,134.548187,-92.021446,313.826843,137.259995,,,
152,1.266667,15:51:11:22.00,-92.016296,311.555573,134.101715,-92.193481,318.425049,134.546509,-92.021904,313.826660,137.259750,,,
153,1.275000,15:51:11:22.01,-92.017624,311.555542,134.102112,-92.194405,318.425812,134.547989,-92.022675,313.826447,137.261246,,,
154,1.283333,15:51:11:22.02,-92.017677,311.555847,134.103073,-92.192284,318.426025,134.548706,-92.021782,313.826141,137.260590,,,
155,1.291667,15:51:11:22.03,-92.017624,311.557220,134.103638,-92.192802,318.425812,134.548187,-92.022316,313.826843,137.261383,,,
156,1.300000,15:51:11:23.00,-92.017227,311.555878,134.102371,-92.192139,318.427063,134.545914,-92.024040,313.825836,137.260941,,,
157,1.308333,15:51:11:23.01,-92.016228,311.556854,134.102448,-92.193695,318.425812,134.547623,-92.022537,313.825592,137.261200,,,
158,1.316667,15:51:11:23.02,-92.018303,311.556549,134.103119,-92.194626,318.426025,134.547531,-92.022644,313.826599,137.260910,,,
159,1.325000,15:51:11:23.03,-92.018089,311.556641,134.102737,-92.191933,318.426270,134.544647,-92.021355,313.825836,137.260666,,,
160,1.333333,15:51:11:24.00,-92.017090,311.556305,134.102554,-92.193695,318.426208,134.547836,-92.022285,313.826508,137.260361,,,
161,1.341667,15:51:11:24.01,-92.017838,311.556366,134.102844,-92.192886,318.427399,134.545349,-92.022438,313.827087,137.261017,,,
162,1.350000,15:51:11:24.02,-92.018143,311.557373,134.102890,-92.191895,318.426025,134.545441,-92.022064,313.826263,137.261215,,,
163,1.358333,15:51:11:24.03,-92.015991,311.556702,134.102432,-92.191170,318.427002,134.544815,-92.023468,313.826569,137.261185,,,
164,1.366667,15:51:11:25.00,-92.018143,311.557556,134.102814,-92.192856,318.426208,134.547165,-92.021980,313.826141,137.260925,,,
165,1.375000,15:51:11:25.01,-92.019653,311.556091,134.102829,-92.193764,318.426453,134.547562,-92.022514,313.827301,137.261597,,,
166,1.383333,15:51:11:25.02,-92.018486,311.556763,134.102844,-92.194351,318.424866,134.548019,-92.022209,313.825378,137.260681,,,
167,1.391667,15:51:11:25.03,-92.018135,311.556305,134.102280,-92.192680,318.426666,134.545212,-92.022079,313.826233,137.260300,,,
168,1.400000,15:51:11:26.00,-92.019417,311.556793,134.102295,-92.194069,318.426239,134.549133,-92.022888,313.826508,137.260132,,,
169,1.408333,15:51:11:26.01,-92.017624,311.556335,134.102768,-92.191986,318.425751,134.545898,-92.022476,313.826355,137.260880,,,
170,1.416667,15:51:11:26.02,-92.017677,311.556213,134.102615,-92.194046,318.426941,134.549728,-92.022522,313.826233,137.261185,,,
171,1.425000,15:51:11:26.03,-92.017288,311.556244,134.102737,-92.191299,318.427673,134.545624,-92.022690,313.827057,137.261307,,,
172,1.433333,15:51:11:27.00,-92.016930,311.556335,134.102509,-92.192024,318.425995,134.545654,-92.022095,313.826141,137.261398,,,
173,1.441667,15:51:11:27.01,-92.019005,311.556915,134.102341,-92.193253,318.425842,134.548431,-92.022552,313.827240,137.259598,,,
174,1.450000,15:51:11:27.02,-92.018112,311.556396,134.102798,-92.194313,318.426880,134.548599,-92.022507,313.826538,137.259659,,,
175,1.458333,15:51:11:27.03,-92.017342,311.555481,134.102066,-92.192009,318.426422,134.545212,-92.021805,313.825714,137.260666,,,
176,1.466667,15:51:11:28.00,-92.019226,311.556091,134.103729,-92.193764,318.426575,134.549026,-92.022148,313.826782,137.261566,,,
177,1.475000,15:51:11:28.01,-92.018356,311.555786,134.102219,-92.192917,318.427155,134.546066,-92.022850,313.826202,137.261719,,,
178,1.483333,15:51:11:28.02,-92.021179,311.556610,134.102615,-92.195084,318.425995,134.549271,-92.022743,313.825775,137.260468,,,
179,1.491667,15:51:11:28.03,-92.017929,311.556244,134.102005,-92.193054,318.426422,134.546814,-92.022400,313.826630,137.259918,,,
180,1.500000,15:51:11:29.00,-92.019318,311.557617,134.101791,-92.191055,318.426453,134.544342,-92.023361,313.826538,137.260406,,,
181,1.508333,15:51:11:29.01,-92.015823,311.556183,134.102036,-92.193077,318.425964,134.547363,-92.022057,313.826782,137.260376,,,
182,1.516667,15:51:11:29.02,-92.018875,311.557281,134.103363,-92.193092,318.426941,134.548126,-92.021896,313.827271,137.260498,,,
183,1.525000,15:51:11:29.03,-92.016487,311.557159,134.102478,-92.192650,318.427216,134.547745,-92.022377,313.826904,137.260025,,,
184,1.533333,15:51:12:00.00,-92.016838,311.556030,134.101410,-92.192276,318.427551,134.545197,-92.021774,313.825897,137.259720,,,
185,1.541667,15:51:12:00.01,-92.016724,311.558075,134.101822,-92.192200,318.427155,134.544327,-92.021408,313.827057,137.260254,,,
186,1.550000,15:51:12:00.02,-92.018211,311.556946,134.102005,-92.194962,318.426575,134.548615,-92.022255,313.826508,137.260025,,,
187,1.558333,15:51:12:00.03,-92.017975,311.557190,134.102417,-92.194000,318.426941,134.549133,-92.022026,313.826355,137.259903,,,
188,1.566667,15:51:12:01.00,-92.017853,311.556519,134.102142,-92.193459,318.426208,134.548676,-92.022476,313.826813,137.260468,,,
189,1.575000,15:51:12:01.01,-92.019012,311.556885,134.102829,-92.191277,318.426941,134.544342,-92.020836,313.826508,137.260406,,,
190,1.583333,15:51:12:01.02,-92.015427,311.557037,134.101532,-92.190994,318.426483,134.544891,-92.020851,313.827667,137.260330,,,
