x,y,z,capture_time,detection_time,confidence
11.210498174502717,32.82799611111001,116.11762726463293,94488.779606,94488.803928,0.9278341165753476
11.413367967370943,32.75533434249611,116.09695290169473,94488.792939,94488.8174,0.9130564731397592
11.541491966844724,32.76657207763301,116.17288501187663,94488.806272,94488.831163,0.996148288565132
11.675304614192719,32.67968201419,115.98271901272662,94488.819606,94488.845927,0.9218110427793141
11.835370732436925,32.66107413489216,116.08072729312717,94488.832939,94488.858706,0.8995651129927462
12.00491062648947,32.7072849190201,116.3724819298193,94488.846272,94488.870342,0.9916438708958912
12.13491167542781,32.63310279994548,116.29615809993172,94488.859606,94488.883231,0.9137530599215619
12.27377935279313,32.624586842953164,116.43903303774921,94488.872939,94488.897093,0.9616186096448757
12.39449368857708,32.57509915190184,116.33647432245749,94488.886272,94488.909996,0.8978415116826526
12.527743828168083,32.58170497963198,116.4094323717232,94488.899606,94488.923373,0.925558064970978
12.66581620736313,32.59671050884526,116.56313848382264,94488.912939,94488.93815,0.9426119374162769
12.777198780963882,32.52850081314743,116.37603102346596,94488.926272,94488.956615,0.9791658354524845
12.920468555105698,32.48913864577475,116.40311574663158,94488.939606,94488.970349,0.9841910179362837
13.048962265380506,32.438132490946344,116.3451451838169,94488.952939,94488.978182,0.9950218509087533
13.186052199924218,32.400024756427115,116.41219233578106,94488.966272,94488.9915,0.9570427811903017
13.306510278068512,32.35932503131128,116.33252946072271,94488.979605,94489.004489,0.9333909611896423
13.431856368061624,32.34789106580569,116.41153711481371,94488.992939,94489.017129,0.9568988474843011
13.541237180668197,32.365094799605274,116.59400615738923,94489.006272,94489.030504,0.9263009640446636
13.565398248600129,32.27934301821621,116.1326806404903,94489.019605,94489.044111,0.9329925783367427
13.657078269557745,32.37069719065035,116.34080821886783,94489.032939,94489.063236,0.9274303984433718
13.714921314761659,32.23398997375007,116.12888377863818,94489.046272,94489.07076,0.9894802901602328
13.797915524380032,32.12681881016331,116.14341607162905,94489.059605,94489.084594,0.9284368646075691
13.873416820816745,32.08183429762567,116.12561098908255,94489.072939,94489.099549,0.9945721721105487
13.943531405453724,32.08316058451778,116.15114187998294,94489.086272,94489.112958,0.9595395537763198
14.00061345037977,32.0111862022999,116.03339770657966,94489.099605,94489.123954,0.9136848892531647
14.078651984942189,31.97173497396366,116.10755143407923,94489.112939,94489.138459,0.9539041883458991
14.116138315574718,31.88592119700313,115.94486253836678,94489.126272,94489.150935,0.8938740044280605
14.17392633786675,31.848812431047904,115.90859901175914,94489.139605,94489.163905,0.9650880472178737
14.208365614700718,31.747870111995514,115.59335002806415,94489.152938,94489.17939,0.9372791066056606
14.308741308478428,31.80790735980867,115.83288154815895,94489.166272,94489.192011,0.9707913489677453
14.384941769512793,31.737237881747852,115.57065741013037,94489.179605,94489.20353,0.916483636728722
14.5126950154965,31.75808770169934,115.52504157552885,94489.192938,94489.216943,0.934606828887347
14.680306279897945,31.76075549234985,115.45668150236021,94489.206272,94489.230281,0.93922718615141
14.914927628097987,31.771361447321755,115.40714614021402,94489.219605,94489.243555,0.9628207755397766
15.231245344147522,31.748119719372315,115.39499156584257,94489.232939,94489.257205,0.9602216578657291
15.71657146080105,31.851893626751465,115.84473459846807,94489.246272,94489.271752,0.9815150171400653
16.24313774471028,31.818831790154107,115.64317761764914,94489.259605,94489.283401,0.9602216578657291
16.847076613303607,31.90496215774088,115.82936679773817,94489.272938,94489.298838,0.8750188390415958
17.55374645203751,32.12705646679096,116.59347125603188,94489.286272,94489.310047,0.9751424674978616
