x,y,z,capture_time,detection_time,confidence
15.364299731391938,37.51184436372939,120.76405114358818,93684.489393,93684.520001,0.968958367496064
15.310653508507347,37.569770486156905,120.99324951374409,93684.502727,93684.533124,0.9666549500887316
15.231609005725756,37.63824139840224,120.8778260679124,93684.516059,93684.54361,0.9404587958873666
15.179266530284803,37.79433656636986,120.94850337345126,93684.529393,93684.555268,0.9429344837476306
15.06614814768534,37.875674009985794,120.85372636118838,93684.542726,93684.567382,0.9805277888566878
15.036609020882512,38.083579265879294,121.36526169399104,93684.556059,93684.580753,0.9799120555185719
14.93840568540467,38.040070737937945,121.17641077198758,93684.569393,93684.596726,0.9653150852175137
14.849777022238571,38.119337910334934,121.40502683883815,93684.582726,93684.617523,0.8812905367167307
14.779725025466675,38.166692843480604,121.57480039924044,93684.596059,93684.621208,0.9450147878713909
14.652122055451658,38.051260965186344,121.24443370311603,93684.609393,93684.637989,0.895698821716189
14.62686429365916,38.148442462973534,121.7151264835718,93684.622726,93684.650022,0.8965676799149748
14.493131251263325,38.00421465003616,121.33153928097218,93684.63606,93684.660765,0.8669516683706501
14.430063067621752,38.070131748259605,121.64226884755763,93684.649392,93684.681192,0.9134361922919845
14.31971546524543,38.049304985181436,121.60592872968019,93684.662726,93684.688466,0.9746175915879977
14.204595359925761,37.946713463548605,121.35755056409356,93684.676059,93684.703367,0.9170460084977404
14.12709384336531,38.04930992881649,121.72088667914899,93684.689393,93684.722838,0.8812905367167307
14.02022678173183,38.0095395930753,121.67889882616478,93684.702726,93684.736083,0.9912076534773018
13.88884794226247,37.843054164498994,121.25099590542598,93684.716059,93684.747494,0.8754393960300272
13.788545818794866,37.93527256558649,121.50740692429444,93684.729393,93684.758464,0.9312959295960148
13.665391209831737,37.97214761640763,121.51185176455556,93684.742726,93684.774629,0.909961044964508
13.58088023081644,38.10564605666805,121.8647186673863,93684.756059,93684.781377,0.9793639685787917
13.439205418462578,37.998474783132494,121.53062434579651,93684.769393,93684.800189,0.9372213852220003
13.325168329009053,37.9760393263044,121.50182262689569,93684.782726,93684.815348,0.8837420986050722
13.210884777374156,37.980372795572066,121.57035263490964,93684.796059,93684.828796,0.8941406551977653
13.105854902664243,38.10266040586113,121.78650045256828,93684.809392,93684.833893,0.8554677688424921
12.985002695910296,38.084350729939395,121.70549373586856,93684.822726,93684.849569,0.8538033147334171
12.874523263821905,38.02346297621577,121.47847005815565,93684.836059,93684.861873,0.9931507957599569
12.824670701510344,38.13963958984347,121.87034406024358,93684.849392,93684.874421,0.9253406677473631
12.707506027725731,38.03727863005087,121.56461701027139,93684.862725,93684.886709,0.9549119226098811
12.65022079634374,38.04784558655919,121.71268303457533,93684.876059,93684.901619,0.848245256866986
12.56548352355096,38.07967982815292,121.81357037685905,93684.889392,93684.915189,0.9407715863931999
12.49890559322136,38.07625681860951,121.91606137086274,93684.902726,93684.926688,0.7732094270569355
12.428372041470597,38.082332007765956,121.97308416099203,93684.916059,93684.941603,0.8852123157461574
12.360810996987464,38.05329313939658,121.95661629870146,93684.929392,93684.955065,0.9096592269187855
12.274880852186435,37.956863537175536,121.82307489842508,93684.942725,93684.969271,0.9886987459206071
12.23798672663438,38.05573807530684,122.31179616957802,93684.956059,93684.982461,0.8707598959422809
12.163479152769431,37.93947873822093,122.18312228431775,93684.969392,93685.000077,0.9149154525828935
12.111273028440252,37.892429279752605,122.2221118455448,93684.982725,93685.006756,0.9604626650990431
12.04161429318391,37.856392097817945,122.23966885095514,93684.996059,93685.029454,0.8966971721083831
11.982543696361557,37.87921028455227,122.41774984907374,93685.009392,93685.042427,0.9191543591477376
11.91509558421641,37.83976473761094,122.42545794332932,93685.022725,93685.052047,0.9802786420506626
11.82806518659479,37.73910212731849,122.2628694216361,93685.036059,93685.060943,0.8364625456796191
11.779366096145464,37.73703288813428,122.3989858024131,93685.049392,93685.074579,0.9674164599453707
11.69161895833148,37.59651203029271,122.09450485899643,93685.062725,93685.090743,0.8537903547939404
11.66661727675441,37.67373829452743,122.50610222514679,93685.076058,93685.102828,0.9383394969127857
11.599191069824261,37.65649810779471,122.57505402380608,93685.089392,93685.114618,0.9307938044569803
11.540932769170004,37.57965819019743,122.46329410494774,93685.102725,93685.12722,0.9226361222976326
11.505893584060507,37.6129992317405,122.7263272703136,93685.116059,93685.141702,0.9110211967945407
11.435854015670586,37.50959121892571,122.51382967925572,93685.129392,93685.156602,0.9082725038571071
11.409529521796618,37.50754069167943,122.65560978543343,93685.142725,93685.173473,0.9540661989789334
11.36892707174954,37.354353561725205,122.37557479947233,93685.156058,93685.181248,0.8158053712379114
11.34283363716005,37.2761407002185,122.30729302439534,93685.169392,93685.194725,0.8335772949928587
11.351787119448744,37.28683158106148,122.580448898332,93685.182725,93685.207338,0.860511121151901
